job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,location,salary,employment_type,work_hours,responsibilities,requirements,benefits,contact,jobTitle,employmentType,applyUrl,jobDescription,companyInfo,schedule,tech_stack
1859238,System Engineer - Applications,Laendle,https://www.cvonline.hu/hu/allas/system-engineer-applications-1859238,2026-03-10,2026-03-25,True,,,,,,,,,,,,,,,,,,,,,,,,
1859252,IT-Inhouse Consultant Product Lifecycle (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-inhouse-consultant-product-lifecycle-m-w-d-1859252,2026-03-10,2026-03-18,False,Höchst,,"German: Native, English: Fluent",Bachelor,,"Teamcenter, SolidWorks, SAP",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1859257,PCB Layoutdesigner (w/m/d),Laendle,https://www.cvonline.hu/hu/allas/pcb-layoutdesigner-w-m-d-1859257,2026-03-10,2026-03-25,True,Feldkirch,,"German: C1, English: B1",High School with Diploma,,Altium Designer,Flexible,Full-time,3-5 years,,,,,,,,,,,,,,,
1858812,DevOps Engineer (mid-level / senior),Trenkwalder Kft,https://www.cvonline.hu/hu/allas/devops-engineer-mid-level-senior-1858812,2026-03-10,2026-03-18,False,,,"English, Hungarian",BSc/MSc in Computer Science or related field,Shell,"Docker, Kubernetes, Terraform, Prometheus, Grafana, Datadog, AWS/Azure cloud services, RabbitMQ",Home-Office,Full-time,3+ years,,,,,,,,,,,,,,,
1859990,Mechatronik - Automatisierungstechnik,Vienna,https://www.cvonline.hu/hu/allas/mechatronik-automatisierungstechnik-1859990,2026-03-11,2026-03-25,True,Wien,,,High School with Diploma,,,,Short-term,0-1 years,,,,,,,,,,,,,,,
1860080,Technischer Redakteur (w/m/d) in Teilzeit,Laendle,https://www.cvonline.hu/hu/allas/technischer-redakteur-w-m-d-teilzeit-1860080,2026-03-11,2026-03-25,True,Feldkirch,,"German: Native, English: C1",High School with Diploma,,"XML-basierte Redaktionssysteme, Grafikprogramme",On-site,Half-time,1-3 years,,,,,,,,,,,,,,,
1860095,Diákmunka - Digital Solutions Intern,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-digital-solutions-intern-1860095,2026-03-11,2026-03-25,True,,2200 HUF/hour,"English: Fluent, Hungarian: Fluent",Ongoing university studies in IT field,,MS Office (with strong focus on Excel),Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,
1859889,Lead System Administrator (Linux),HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/lead-system-administrator-linux-1859889,2026-03-11,2026-03-25,True,Budapest,,English: Native,Master,,"Docker, Kubernetes, Ansible",On-site,Full-time,5+ years,,,,,,,,,,,,,,,
1860079,Lead Security Engineer (w/m/d),Laendle,https://www.cvonline.hu/hu/allas/lead-security-engineer-w-m-d-1860079,2026-03-11,2026-03-25,True,Feldkirch,,"English: B2, German: B1",Bachelor,"C++, Java, JavaScript, Rust",,Hybrid,Half-time,3-5 years,,,,,,,,,,,,,,,
1859890,Linux System Administrator,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/linux-system-administrator-1859890,2026-03-11,2026-03-25,True,North part of Pest County,,English: Unknown,,,,On-site with home office (once every two weeks),Full-time,5+ years,,,,,,,,,,,,,,,
1860024,Montageleiter für Pharmaanlagen (w/m/x),Vienna,https://www.cvonline.hu/hu/allas/montageleiter-fur-pharmaanlagen-w-m-x-1860024,2026-03-11,2026-03-17,False,,,,,,,,,,"Wien, Niederösterreich, Burgenland, Steiermark, Oberösterreich",> 4.000 €,,,,"Eine technische Ausbildung (z. B. Metallgewerbe, Schlosser, Schweißer, Installateur, HTL) – wichtiger ist jedoch deine praktische Montageerfahrung . Erfahrung in der Lebensmittel-, Pharma- oder chemischen Industrie . Führungskompetenz : empathisch im Umgang, aber klar und konsequent in Entscheidungen. Kundenorientiertes Auftreten und sichere Kommunikation – auch mit Subfirmen. Hands-on-Mentalität, Frustrationstoleranz und Freude an einer verantwortungsvollen Rolle .","Firmenauto zur Privatnutzung, attraktive Diäten & faire Bezahlung - deine Leistung zählt.",,Montageleiter für Pharmaanlagen (w/m/x),Vollzeit (ab 38 Wochenstunden),[Kattintson a weboldal linkjének megjelenítéséhez] Jetzt bewerben,"Du übernimmst die Montageleitung für Neubau- und Umbauprojekte, primär in der Lebensmittel- und Pharmaindustrie. Du bist von Anfang an dabei: in der Planungsphase klärst du Materialbedarf, Lieferzeiten und bringst deine technische Erfahrung in die Angebotserstellung ein. Du planst den Personaleinsatz und stellst sicher, dass jeder im Team dort eingesetzt wird, wo die Stärken liegen. Auf der Baustelle übernimmst du die Koordination aller Abläufe – von der Dokumentation über die Sicherheitsstandards bis zur Steuerung der Subunternehmen. Du leitest Baubesprechungen, behältst den Überblick über Kosten, Zeit & Qualität und meldest relevante Änderungen sofort weiter. Nach Projektabschluss sorgst du dafür, dass Restmaterialien und Geräte wieder gut Lager ankommen.","Es handelt sich um ein KMU mit Wachstumspotenzial. Das Unternehmen hat im Anlagenbau für die Pharma-, Lebensmittel- und Chemieindustrie seinen Schwerpunkt.",,
1859891,Network Administrator,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/network-administrator-1859891,2026-03-11,2026-03-25,True,,,English,"High School with Diploma, Bachelor, Master",,"Fortinet, HP Aruba, Cisco",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1860029,Businesskundenbetreuer in der Telekommunikation,Vienna,https://www.cvonline.hu/hu/allas/businesskundenbetreuer-der-telekommunikation-1860029,2026-03-11,2026-03-25,True,Wien,,"German: Native, English: Professional",,,MS Office,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1859897,Operational Readiness Manager,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/operational-readiness-manager-1859897,2026-03-11,2026-03-25,True,,,English: B2,4 Year Degree,,"NetSuite, Salesforce",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1860081,Bereichsleiter Hardware Entwicklung (w/m/d),Laendle,https://www.cvonline.hu/hu/allas/bereichsleiter-hardware-entwicklung-w-m-d-1860081,2026-03-11,2026-03-25,True,Feldkirch,,"German: Native, English: Fluent",Bachelor,,,Flexible,Full-time,5+ years,,,,,,,,,,,,,,,
1859715,MEDIOR FULL STACK FEJLESZTŐ (HOME OFFICE),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/medior-full-stack-fejleszto-home-office-1859715,2026-03-11,2026-03-25,True,,900000 - 1200000 HUF/month,Hungarian: Native,,"JavaScript, TypeScript","React, Next.js, SQL, Git",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1859517,Junior BI Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-bi-developer-1859517,2026-03-11,2026-03-25,True,Budapest,,English: B2,,,"Power BI, Power Automate, MS Excel",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1859892,IT Security Expert,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-security-expert-1859892,2026-03-11,2026-03-25,True,,450000 HUF gross/year,Hungarian: Native,"Bachelor, Master","Linux, Windows","Active Directory, PKI",,Full-time,1-3 years,,,,,,,,,,,,,,,
1859767,IT-Mitarbeiter im Löwen Hotel Montafon (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-mitarbeiter-im-lowen-hotel-montafon-m-w-d-1859767,2026-03-11,2026-03-25,True,,,German: Native,"Bachelor, Master",,"Microsoft 365, Fidelio Suite8, Oracle Simphony, Salto ProAccess Space, Geutebrück G-Core, Easreserve",,Full-time,1-3 years,,,,,,,,,,,,,,,
1859895,CRM IT Consultant,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/crm-it-consultant-1859895,2026-03-11,2026-03-25,True,,,English: B2,,,,Home-Office,Full-time,1-3 years,,,,,,,,,,,,,,,
1859723,IT SUPPORT SPECIALIST - NÉMET NYELVŰ (JR/MDR/SR),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-support-specialist-nemet-nyelvu-jr-mdr-sr-1859723,2026-03-11,2026-03-25,True,Budapest,,German: C1,,,,Home-Office (50%),Full-time,1-3 years,,,,,,,,,,,,,,,
1861145,SAP Subject Matter Expert (3835),HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/allas/sap-subject-matter-expert-3835-1861145,2026-03-13,2026-03-13,False,,Versenyképes alapbér,English: Native,Releváns felsőfokú végzettség,,"SAP ERP, SAP HANA, SAP S/4HANA",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1861144,SAP Subject Matter Expert (3835),HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/allas/sap-subject-matter-expert-3835-1861144,2026-03-13,2026-03-13,False,,Versenyképes alapbér,English: Native,Relevant higher education degree,,"SAP ERP, SAP HANA, SAP S/4HANA",Hybrid (weekly home office),Full-time,5+ years,,,,,,,,,,,,,,,
1861071,Application Engineer für digitale Lösungen in der Fertigung (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/application-engineer-fur-digitale-losungen-der-fertigung-m-w-d-1861071,2026-03-13,2026-03-25,True,,"14,600 EUR gross/year (based on collective agreement)",German: Native,"Higher Technical Education, Bachelor, Master",,"APIs, Datenbanken, MES/ERP-Systeme",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1860969,Rendszergazda,Szent Kristóf Szakrendelő Nonprofit Kft,https://www.cvonline.hu/hu/lite/allas/rendszergazda-1860969,2026-03-13,2026-03-25,True,Budapest,,,High School with Diploma,,,On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
1860968,ERP - pénzügyi modul tanácsadó,Mihalek Vezetői Tanácsadó Kft.,https://www.cvonline.hu/hu/allas/erp-penzugyi-modul-tanacsado-1860968,2026-03-13,2026-03-25,True,Budapest,,English,,,,Hybrid,Full-time,2-5 years,,,,,,,,,,,,,,,
1860919,IT Infrastruktúra Üzemeltetési gyakornok,MFB Magyar Fejlesztési Bank Zrt.,https://www.cvonline.hu/hu/lite/allas/it-infrastruktura-uzemeltetesi-gyakornok-1860919,2026-03-13,2026-03-25,True,,,Hungarian: Native,University Student,,Excel,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1861122,LEAD BACKEND DEVELOPER (Node.js),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/lead-backend-developer-nodejs-1861122,2026-03-13,2026-03-25,True,Budapest,,English: B2,,"Node.js, TypeScript","NestJS, GraphQL, Kubernetes, Docker (Compose), CI/CD",On-site with home office,Full-time,5+ years,,,,,,,,,,,,,,,
1861086,Diákmunka - Test automation framework developer trainee,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-test-automation-framework-developer-trainee-1861086,2026-03-13,2026-03-25,True,,2200-2800 Ft/hour,English: B1,Ongoing studies in engineering or informatics,"C#, OOP","ASP.NET Core Web API, Selenium, UI Automation",Hybrid,,,,,,,,,,,,,,,,,
1860671,Mechatronik - Elektromaschinentechnik (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/mechatronik-elektromaschinentechnik-m-w-d-1860671,2026-03-13,2026-03-25,True,Wiener Neudorf,,English: A1,High School with Diploma,,,On-site,Full-time,,,,,,,,,,,,,,,,
1860676,Lehrstelle Mechatronik- und Fertigungstechnik (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/lehrstelle-mechatronik-und-fertigungstechnik-m-w-d-1860676,2026-03-13,2026-03-25,True,Amstetten,,,High School with Diploma,,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1861072,Integration Specialist (m/w/d)*,Laendle,https://www.cvonline.hu/hu/allas/integration-specialist-m-w-d-1861072,2026-03-13,2026-03-25,True,Kennelbach,,"German: Native, English: Fluent",High School with Diploma,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1860687,Java Developer (w/m/x),"{'name': 'Unser Kunde ist ein familiengeführtes Softwarehaus und Systemintegrator mit mehr als 30 Jahren Erfahrung.', 'industries': ['Energie', 'Umwelt', 'Verkehr', 'Industrie']}",https://www.cvonline.hu/hu/allas/java-developer-w-m-x-1860687,2026-03-13,2026-03-14,False,,,,,,,,,,Wien,"{'min': 3000, 'max': 5000}",Vollzeit (ab 38 Wochenstunden),,"Entwicklung und Wartung von modernen, Microservice-basierten Java-Anwendungen, Betreuung des gesamten Produktlebenszyklus: Entwicklung, Security, Testing und Betrieb, Zusammenarbeit mit den Kunden und Umsetzung von Anforderungen, Durchführung von Code Reviews zur Sicherstellung der Codequalität, Erstellung und Pflege der technischen Dokumentation","Berufserfahrung als Java Developer (Schwerpunkte: Spring, Hibernate, REST), DevOps-Kenntnisse (Maven, Git), Know-How zu OWASP und SAMM, Autonome Arbeitsweise und Leidenschaft für die Softwareentwicklung, Soziale, teamfähige und humorvolle Persönlichkeit, Sehr gute Deutschkenntnisse","Flexible Arbeitszeiten, Homeoffice Equipment, Kaffee & Tee, Kein Dresscode, Öffentliche Erreichbarkeit, Rabatte, Weiterbildungen","{'name': 'Nadine Hafner', 'title': 'Recruiting Partner IT', 'phone': '+4315238207340', 'email': 'nadine.hafner@unser-kunde.at'}",,,,,,4 Tage in der Woche,"Java, Spring, Hibernate, REST API, Kubernetes, Maven"
1860699,IT System Engineer Oracle & AIX,Laendle,https://www.cvonline.hu/hu/allas/it-system-engineer-oracle-aix-1860699,2026-03-13,2026-03-25,True,,,German: Native,"Bachelor, Master","SQL, PL/SQL, Shell Scripting","Oracle Enterprise Manager, Ansible Automation Platform",,,5+ years,,,,,,,,,,,,,,,
1860590,Senior Data Engineer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1860590,2026-03-13,2026-03-25,True,Budapest,,English: C1,,,"GitHub Actions, JFrog, AWS Redshift, CloudWatch, Redshift Console",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1860551,INFORMATIKAI ASSZISZTENS,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/informatikai-asszisztens-1860551,2026-03-13,2026-03-25,True,Budaörs,,English: B2,High School with Diploma,,"MS Office, Windows",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1860655,"Customer Technology Advisor - Mainframe (m,w,d)",Vienna,https://www.cvonline.hu/hu/allas/customer-technology-advisor-mainframe-mwd-1860655,2026-03-13,2026-03-25,True,,110000 EUR gross/year,"English: B2, German: C1",Bachelor,,,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1860491,Diákmunka - Szoftvertesztelő gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-szoftvertesztelo-gyakornok-1860491,2026-03-13,2026-03-25,True,,2500 HUF/hora,"English: Unknown, German: Unknown",Bachelor,,Microsoft Office,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1860587,IT Infrastructure Specialist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-infrastructure-specialist-1860587,2026-03-13,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,,"VMware, Hyper-V, Windows Server, PowerShell",On-site,Full-time,5+ years,,,,,,,,,,,,,,,
1860470,Netzplaner:in Glasfasernetz (FTTH),Laendle,https://www.cvonline.hu/hu/allas/netzplanerin-glasfasernetz-ftth-1860470,2026-03-13,2026-03-25,True,,,German: Native,"Bachelor, Master",,,,,3-5 years,,,,,,,,,,,,,,,
1860586,IT Specialist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-specialist-1860586,2026-03-13,2026-03-25,True,Somogy megye,,"English: B2, German: B2",Bachelor,,,On-site,Full-time,,,,,,,,,,,,,,,,
1860588,IT Support & Network Specialist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-support-network-specialist-1860588,2026-03-13,2026-03-25,True,,,Hungarian: Native,"Bachelor, Master",,"PowerShell, VMware, Veeam, Microsoft 365, Azure, Intune, Autopilot",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1860589,Senior Azure DevOps Engineer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-azure-devops-engineer-1860589,2026-03-13,2026-03-25,True,Budapest,,Hungarian: Native,,,"Azure, Linux OS, Docker, Jenkins, Terraform, Git, Kubernetes, Spinnaker, Grafana, CloudWatch, Kibana, Bash, Ansible",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1861517,Solution Architect,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/solution-architect-home-office-1861517,2026-03-14,2026-03-25,True,,,Hungarian: Native,"Bachelor, Master",,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861516,Enterprise Architect,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/enterprise-architect-home-office-1861516,2026-03-14,2026-03-25,True,,,English: B2,"Bachelor, Master",,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861513,Data Streaming szervező,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/data-streaming-szervezo-home-office-1861513,2026-03-14,2026-03-25,True,,,English: communicative,Bachelor,,Confluent Kafka,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861509,Rendszerszervező - ITSM rendszerek,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/rendszerszervezo-itsm-rendszerek-home-office-1861509,2026-03-14,2026-03-25,True,,,English,Bachelor,,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861507,Incidensmenedzser - Budapest,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/incidensmenedzser-budapest-home-office-1861507,2026-03-14,2026-03-25,True,,,Hungarian: Native,"Bachelor, Master",,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861504,Arksys üzemeltető,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/arksys-uzemelteto-home-office-1861504,2026-03-14,2026-03-25,True,,,English: Professional,Bachelor,"ILE RPG, CL","Arksys, AS/400, SQL (DB2/400 SQL), Mimix, OS/400, MQ V7R3, RPG, COBOL",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861502,Oracle adatbázis üzemeltető,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/oracle-adatbazis-uzemelteto-home-office-1861502,2026-03-14,2026-03-25,True,,,English: communicative,,,,Home-Office,,5+ years,,,,,,,,,,,,,,,
1861500,Linux rendszergazda,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/linux-rendszergazda-home-office-1861500,2026-03-14,2026-03-25,True,,,English: B2,"Bachelor, Master",Python,"RedHat Linux, Ansible, Jira",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861497,Hálózatüzemeltetési mérnök,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/halozatuzemeltetesi-mernok-home-office-1861497,2026-03-14,2026-03-25,True,,,English: Unknown,Bachelor,,CISCO,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1861496,Hardver és virtualizációs platform üzemeltetési szakmai irányító,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/hardver-es-virtualizacios-platform-uzemeltetesi-szakmai-iranyito-home-office-1861496,2026-03-14,2026-03-25,True,,,English: B2,Bachelor,,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861495,Hardver és storage üzemeltető,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/hardver-es-storage-uzemelteto-home-office-1861495,2026-03-14,2026-03-25,True,,,English: Communicative,Bachelor,,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861493,Senior virtualizációs üzemeltető,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/senior-virtualizacios-uzemelteto-home-office-1861493,2026-03-14,2026-03-25,True,,,English: B2,Bachelor,,"VMware, Microsoft Hyper-V, PowerCLI, PowerShell",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861491,Change és configuration menedzser,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/change-es-configuration-menedzser-1861491,2026-03-14,2026-03-25,True,,,Hungarian: Native,"Bachelor, Master",,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1861489,Cloud szakértő (AWS),MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/cloud-szakerto-aws-home-office-1861489,2026-03-14,2026-03-25,True,,,English,Bachelor,,"AWS, Kubernetes, Terraform, Helm, ArgoCD, Gitlab, GitlabCI",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861488,Observability mérnök,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/observability-mernok-home-office-1861488,2026-03-14,2026-03-25,True,,,English: A2,Bachelor,,"Prometheus, Grafana, ELK, Dynatrace, Splunk, OpenTelemetry",Home-Office,Full-time,2-3 years,,,,,,,,,,,,,,,
1861484,Virtualizációs rendszermérnök,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/virtualizacios-rendszermernok-home-office-1861484,2026-03-14,2026-03-25,True,,,English: B2,Bachelor,,"PowerCLI, PowerShell",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861483,Rendszerüzemeltető mérnök - mentési rendszerek,MBH Bank Nyrt.,https://www.cvonline.hu/hu/lite/allas/rendszeruzemelteto-mernok-mentesi-rendszerek-home-office-1861483,2026-03-14,2026-03-25,True,,,Hungarian: Native,Bachelor,,"IBM Storage Protect (TSM), Microsoft Data Protection, Veeam Backup & Replication, Windows Server, Linux, VMware, Hyper-V, Oracle, SQL",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1861295,Építésvezető (Balatonfüred),HD Direkt,https://www.cvonline.hu/hu/lite/allas/epitesvezeto-balatonfured-1861295,2026-03-14,2026-03-25,True,Balatonfüred,,English: A1,"High School with Diploma, Bachelor",,"CAD, MS Office",On-site,Full-time,5+ years,,,,,,,,,,,,,,,
1861593,Business Analyst (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/business-analyst-m-w-d-1861593,2026-03-14,2026-03-25,True,,Mindestens 2000 EUR brutto/Monat (kollektivvertragliches Mindestentgelt),English: B2,"Bachelor, Master",,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1861610,Diákmunka -  AI Developer Trainee,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-ai-developer-trainee-1861610,2026-03-14,2026-03-25,True,Budapest,,English: B2,,Python,LLM API (OpenAI / Azure OpenAI / Claude),On-site with home office,Short-term,0-1 years,,,,,,,,,,,,,,,
1861570,SENIOR iOS FEJLESZTŐ (Foundation terület),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-ios-fejleszto-foundation-terulet-1861570,2026-03-14,2026-03-25,True,Budapest,,English: B2,Felsőfokú informatikai vagy gazdasági végzettséged van,Swift,"Git, Jira, CI/CD pipeline-ok, Mock framework (pl. SwiftyMocky), GraphQL API integráció, CocoaPods, Swift Package Manager",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861594,.NET Backend Developer (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/net-backend-developer-m-w-d-1861594,2026-03-14,2026-03-25,True,,1400 EUR gross/month,English: B2,High School with Diploma,"C#, Java","AWS, Azure",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861225,Lehrling für den Beruf Mechatronik,Vienna,https://www.cvonline.hu/hu/allas/lehrling-fur-den-beruf-mechatronik-1861225,2026-03-14,2026-03-25,True,,1138.23 EUR gross/month,,High School with Diploma,,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1861608,Diákmunka - AI Project Assistant,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-ai-project-assistant-1861608,2026-03-14,2026-03-25,True,Budapest,,English: B2,,Python,"Office (PowerPoint, Word)",Home-Office,Short-term,0-1 years,,,,,,,,,,,,,,,
1861270,IT INHOUSE CONSULTANT SAP EDI (M/W/D),Laendle,https://www.cvonline.hu/hu/allas/it-inhouse-consultant-sap-edi-m-w-d-1861270,2026-03-14,2026-03-25,True,Rankweil,,"German: Native, English: Professional",Bachelor,,"EDI-Tools or Middleware-Lösungen (e.g. Seeburger, Lobster, MuleSoft, Boomi, Sterling)",,Full-time,3-5 years,,,,,,,,,,,,,,,
1861595,ERP Solution Architect (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/erp-solution-architect-m-w-d-1861595,2026-03-14,2026-03-25,True,,"14,250 EUR gross/month","German: Native, English: C1",Bachelor,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861268,"DevOps Engineer, 80-100% (w/m/x)",Laendle,https://www.cvonline.hu/hu/allas/devops-engineer-80-100-w-m-x-1861268,2026-03-14,2026-03-25,True,,Upon agreement,English: B2,,"TypeScript, Python","GitLab, Azure DevOps, Docker, Bash, PowerShell, Ansible, Terraform",On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,
1861222,Lehrling Mechatronik - Fertigungstechnik (all genders),Vienna,https://www.cvonline.hu/hu/allas/lehrling-mechatronik-fertigungstechnik-all-genders-1861222,2026-03-14,2026-03-25,True,,,"German: Native, English: Good",High School with Diploma,,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1861269,Software- und Systemtechniker:in Energienetze,Laendle,https://www.cvonline.hu/hu/allas/software-und-systemtechnikerin-energienetze-1861269,2026-03-14,2026-03-25,True,,,German: Native,,,,On-site,,,,,,,,,,,,,,,,,
1861186,Dutch Speaking Technical Support Analyst,HSA Kft.,https://www.cvonline.hu/hu/allas/dutch-speaking-technical-support-analyst-1861186,2026-03-14,2026-03-25,True,Debrecen,,"Dutch: C1, English: B2",High School with Diploma,,MS Office,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1861185,Holland nyelvű Technical Support Analyst,HSA Kft.,https://www.cvonline.hu/hu/allas/holland-nyelvu-technical-support-analyst-1861185,2026-03-14,2026-03-25,True,Debrecen,,"Dutch: C1, English: B2",High School with Diploma,,MS Office,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1861215,IT Systemtechnik Lehrling (m/w/x),Vienna,https://www.cvonline.hu/hu/allas/it-systemtechnik-lehrling-m-w-x-1861215,2026-03-14,2026-03-25,True,Wien,,German: C2,High School with Diploma,,,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1860216,IT Service Desk Analyst-German and English,ALDI Magyarország Élelmiszer Bt.,https://www.cvonline.hu/hu/lite/allas/it-service-desk-analyst-german-and-english-1860216,2026-03-16,2026-03-25,True,Not specified,,"German: C1/C2, English: B2",High School with Diploma or higher,,,On-site with home office,Full-time,0-1 years,,,,,,,,,,,,,,,
1862359,Chief Product Owner (m/w/d) CRM,Vienna,https://www.cvonline.hu/hu/allas/chief-product-owner-m-w-d-crm-1862359,2026-03-16,2026-03-25,True,Wien,85000 EUR gross/year,English: Negotiation level,Bachelor or higher,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1862271,3D Artist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/3d-artist-1862271,2026-03-16,2026-03-25,True,,,English: B2,"Bachelor, Master",,"Maya, Blender, 3ds Max, ZBrush, Substance Painter/Designer, Unreal Engine",,Full-time,3-5 years,,,,,,,,,,,,,,,
1862286,IT fejlesztőmérnök (Somogy megye),Hire-One Kft.,https://www.cvonline.hu/hu/allas/it-fejlesztomernok-somogy-megye-1862286,2026-03-16,2026-03-25,True,,,English: B1,Bachelor,"C#, .NET",MySQL,"Home-Office, Hybrid",,2+ years,,,,,,,,,,,,,,,
