job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Practical Experience,Other Requirements,Company,Position,Master,PhD,job_title,company_name,location,date_posted,base_salary,required_experience,education,language_skills,technical_skills,soft_skills,company_overview,contact_information,Vysokoškolské II. stupňa,base_salary_bruto,currency,salary_frequency,posting_date,job_description,requirements,application_instructions,salary_details,date_of_publication,required_education,required_skills,years_of_experience,company_characteristics,job_reference_id,date_of_investment,System,System Skills,Soft Skills,Experience,Job Position,.NET Programming Languages,AngularJS,job_position
5186193,ERP Enterprise Architect (IFS Cloud Transformation),NonStop Consulting Ltd,https://www.profesia.sk/praca/nonstop-consulting-ltd/O5186193?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,,4 000 EUR gross/month,English: C1,Bachelor,,,Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163608,SAP S4 IT Solutions - FI AR Consultant,"Kyndryl Services Slovensko, spol. s r.o.",https://www.profesia.sk/praca/kyndryl-services-slovensko/O5163608?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,Bratislava,3 330 EUR gross/month,English - Upper intermediate (B2),"Bachelor's Degree in Finance, Accounting, Business Administration, Information Systems, or a related field. A Master's degree (e.g., MBA or MSc in Finance/IT) is an advantage.",,"SAP FI-AR module, SAP ECC, SAP S/4HANA, ABAP, Fiori",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159908,Senior Java Software Engineer (Air Traffic Management),FREQUENTIS Solutions & Services s. r. o.,https://www.profesia.sk/praca/frequentis-solutions-services/O5159908?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2026-02-03,False,Bratislava,,English: B2,Bachelor,"Java, JavaScript","Maven, Git, Docker, Jenkins, Akka, JSON, RabbitMQ/AMQP, WebSocket, HTTP/REST, SIP/SDP, JUnit tests, CATS, etcd, Zabbix, OpenSearch/Kibana, Jama, JIRA, Confluence",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186172,Senior IT Infrastructure Engineer | Global Cloud Transformation - Remote,NonStop Consulting Ltd,https://www.profesia.sk/praca/nonstop-consulting-ltd/O5186172?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,,4000 EUR gross/month,English: C1,Bachelor,,,Remote,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186171,DevOps Engineer,IT-Impulse s. r. o.,https://www.profesia.sk/praca/it-impulse/O5186171?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,,2 500 EUR gross/month,English: B2,Bachelor,,"Fluentd/Logstash, Kibana, Grafana, Prometheus, GitLab, JFrog Artifactory, JFrog X, Keycloak/RH SSO, Kafka/Eventstream, API Gateway kong",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186166,BI Developer – Power BI / Azure Data Platform - Remote,NonStop Consulting Ltd,https://www.profesia.sk/praca/nonstop-consulting-ltd/O5186166?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,,3 000 EUR gross/month,English: C1,Bachelor,,Microsoft Power BI - Advanced,Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186161,IT Biznis Analytik,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5186161?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,"Praha, Česko",3 000 - 6 000 EUR/mesiac,"Anglický jazyk - Pokročilý (C1), Slovenský jazyk - Pokročilý (C1)","Vysokoškolské II. stupňa, Vysokoškolské III. stupňa",,"X-Ray Search - Pokročilý, Tricentis Tosca - Pokročilý, Amazon Web Services (AWS) - Pokročilý, CI/CD pipeline - Pokročilý",On-site s možnosťou práce z domu,Plný úväzok,5+ rokov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186141,Xray Support Engineer,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5186141?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,,3 000 EUR gross/month,"English: C1, Slovak: C1","Bachelor, Master",,"X-Ray Search - Advanced, Tricentis Tosca - Advanced, Amazon Web Services (AWS) - Advanced, CI/CD pipeline - Advanced",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186137,Andorid Developer,Sygic a. s.,https://www.profesia.sk/praca/sygic/O5186137?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Brno,2600 EUR gross/month,"Slovak: Upper intermediate (B2), Czech: Upper intermediate (B2), English: Upper intermediate (B2)",,"Kotlin, Java","Coroutines, Flow, Jetpack Compose, Android SDK, AIDL, FlatBuffers, Azure DevOps, Git, JUnit, Dagger2",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186110,Jira developer / Atlassian expert,"Centila, s. r. o.",https://www.profesia.sk/praca/centila/O5186110?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,3 000 EUR gross/month,"English: C1, Slovak: C2","Bachelor, Master",,"Jira, Confluence, Active Directory, CI/CD tools",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184955,Delivery Manager,"Seyfor Slovensko, a.s.",https://www.profesia.sk/praca/seyfor-slovensko/O5184955?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,3 400 EUR/mesiac,Anglický jazyk - Stredne pokročilý (B2),vysokoškolské II. stupňa,,Microsoft Dynamics 365 Business Central,On-site with home office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169220,Biznis analytik,"Prima banka Slovensko, a.s.",https://www.profesia.sk/praca/prima-banka-slovensko/O5169220?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-03-25,True,Bratislava,1 500 EUR gross/month,,Bachelor,SQL - Basics,"Microsoft Excel - Advanced, Microsoft Word - Advanced, Microsoft PowerPoint - Advanced",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186097,Senior AI Python Software Engineer,ableneo Slovensko s.r.o.,https://www.profesia.sk/praca/ableneo-slovensko/O5186097?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,3 500 EUR gross/month,"Slovak: Advanced (C1), English: Upper intermediate (B2)","Bachelor's degree, Master's degree",Python - Expert,"GitLab, Jira, CI/CD, code reviews",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186088,IT-Service Desk Employee,teamative a. s.,https://www.profesia.sk/praca/teamative/O5186088?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-12-17,False,Košice,2 200 EUR gross/month,"English: C1, German: B2, Slovak: C1","Bachelor, Master",,"Microsoft Office365, Windows 10/11, Intune, Apple Business Manager",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186084,Senior QA Engineer,Moxymind s. r. o.,https://www.profesia.sk/praca/moxymind/O5186084?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-07,False,Košice,3 000 EUR gross/month,,"Bachelor, Master, PhD","Python, Java, JavaScript","Karate, Postman, Wiremock, JUnit, Cucumber, Jenkins, Git",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186046,Junior Systémový Inžinier,"KODYS SLOVENSKO, s r.o.",https://www.profesia.sk/praca/kodys-slovensko/O5186046?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-01-06,False,Bratislava,1 200 EUR gross/month,"Slovak: Proficient (C1), English: Proficient (C1)","Bachelor, Master",,"Android, Linux, Windows Server, XML/HTML",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186066,"Remote Part time Junior front-end developer, slovenčina + maďarčina",Gigaprint.sk s.r.o.,https://www.profesia.sk/praca/gigaprint-sk/O5186066?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,,10 EUR/hod.,"Slovak: C1, Hungarian: C1",High School with Diploma,"Git - Intermediate, PHP - Intermediate, Laravel - Intermediate, Vue 3 - Intermediate, Docker - Intermediate, HTML + CSS - Intermediate",,Remote,Half-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182833,Data Scientist v mediálnej agentúre (lvl medior),"Starmedia, s. r. o.",https://www.profesia.sk/praca/starmedia/O5182833?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,2200 EUR gross/month,"English: B1, Slovak: C1","Bachelor, Master","Python, SQL","Power Query, DAX, Power BI",,Full-time,2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147593,Analytik inovácií a digitalizácie s chuťou meniť svet poisťovníctva,"KOOPERATIVA poisťovňa, a.s. Vienna Insurance Group",https://www.profesia.sk/praca/kooperativa-poistovna-vienna-insurance-group/O5147593?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-01-16,False,Bratislava,2 300 EUR gross/month,English: C1,"Bachelor, Master",,"Microsoft Word - Advanced, Microsoft Excel - Advanced, Microsoft PowerPoint - Advanced, GPT/LLM - Intermediate",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186007,Senior administrátor sieťovej bezpečnosti Fortinet v BB,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5186007?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Banská Bystrica,2 500 EUR gross/month,English: B1,,"shell, Perl, PHP, awk","Fortinet products, Cisco products",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186004,Senior administrátor sieťovej bezpečnosti Fortinet v ZA,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5186004?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Žilina,2 500 EUR gross/month,English: B1,,"shell, Perl, PHP, awk","Fortinet products, Cisco products",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186003,Senior administrátor sieťovej bezpečnosti Fortinet v TN,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5186003?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Trenčín,2 500 EUR gross/month,English: B1,,"shell, Perl, PHP, awk","Fortinet products, Cisco products",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185996,Infrastructure Administrator,Fpt Slovakia s.r.o.,https://www.profesia.sk/praca/fpt-slovakia/O5185996?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-04,False,,2100 EUR gross/month,"English: B2, German: Advantage",,PowerShell,Ivanti Endpoint Manager (EPM),Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185970,Operations Specialist (Hybrid option),Swiss Re,https://www.profesia.sk/praca/swiss-re/O5185970?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-04,False,Bratislava,1900 EUR gross/month,English: B2,"Bachelor, Master",,"MS Office (Office 365) products like Excel, Word, PowerPoint, communication tools like Teams, SharePoint",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185951,Naštartujte svoju kariéru ako ASP.Net developer už dnes - príležitosť pre študentov/ky  IT v Košiciach,"DÔVERA zdravotná poisťovňa, a. s.",https://www.profesia.sk/praca/dovera-zdravotna-poistovna/O5185951?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Košice,,English: B1,Bachelor,"C#, .NET Core, .NET6, ASP.NET, VB.NET, Kotlin, Swift","ReactJS, TypeScript, Cache",,Short-term,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139205,Senior Connectivity Network Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5139205?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-05,False,Bratislava,3 800 - 6 300 EUR gross/month,English: B2,Bachelor,,"EfficientIP SOLIDserver, F5 Big-IP LTM architecture and configuration",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185871,Architekt IT bezpečnosti (IT Security Architect),"O2 Slovakia, s.r.o.",https://www.profesia.sk/praca/o2-slovakia/O5185871?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,3000 EUR gross/month,English: B2,,,"Active Directory, Azure AD, IAM, PAM, MFA, SSO, TLS, LDAP(S), Kerberos, SAML, OAuth2, OpenID Connect, Defender for Endpoint, CrowdStrike, EDR/XDR solutions, OS hardening (Windows, Linux), DLP, patch management, BitLocker, disk encryption, Microsoft 365, Azure, AWS, GCP, SIEM/SOAR tools, Zero Trust Architecture",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185842,Business analytik pre digitálne kanály (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5185842?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,2 300 EUR gross/month,English: B2,,,"UML, CASE tools, Atlassian products (Jira, Confluence, Enterprise Studio)",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185835,Junior IT Tester,Greyson Consulting s.r.o.,https://www.profesia.sk/praca/greyson-consulting/O5185835?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Bratislava,1 400 EUR gross/month,"English: B2, Slovak: C2",Bachelor,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185836,Inštalačný technik sieťovej infraštruktúry Junior,"SOITRON, s.r.o.",https://www.profesia.sk/praca/soitron/O5185836?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,"Slovensko, Česko, Poľsko",1100 EUR gross/month,English: B1,Bachelor,,,On-site with home office,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185826,Analytik AI a smart technológii (m/ž),"Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky",https://www.profesia.sk/praca/ministerstvo-investicii-regionalneho-rozvoja-a-informatizacie-slovenskej-republiky/O5185826?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,2 200 EUR gross/month,English: B2,Bachelor,,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027379,Abap programátor,Natuvion Slovakia s.r.o.,https://www.profesia.sk/praca/natuvion-slovakia/O5027379?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Košice,2 000 EUR gross/month,"English: B2, German: B2","Bachelor, Master",ABAP - Intermediate,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036507,Administrátor sieťovej bezpečnosti,Národné centrum zdravotníckych informácií,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5036507?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Bratislava,2 300 EUR gross/month,English: B2,Bachelor,,"Linux - Pokročilý, WAF - Pokročilý, Networking - Pokročilý, Check Point Next Generation Firewall (NGFW) - Pokročilý, Microsoft Windows - Pokročilý",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146540,Administrátor sieťovej bezpečnosti,Národné centrum zdravotníckych informácií,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5146540?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Bratislava,2 300 EUR gross/month,English: B2,Bachelor,,"Linux - Pokročilý, WAF - Pokročilý, Networking - Pokročilý, Check Point Next Generation Firewall (NGFW) - Pokročilý, Microsoft Windows - Pokročilý",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123814,Bezpečnostný špecialista - DevSecOps,Národné centrum zdravotníckych informácií,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5123814?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Bratislava,2 200 EUR gross/month,"Slovak: Expert (C2), English: Intermediate advanced (B2)","Bachelor, Master",,"GitLab CI/CD, Harbor, OpenSCAP, Armosec, ArgoCD, ArgoWorkflow, Ansible, IriusRisk, SAST/DAST/SCA tools, Secure Code Review, Secret Scanning, Prometheus, Fluentbit, QRadar, rsyslog, Dynatrace, Terraform Associate",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185772,Application Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5185772?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Bratislava,2700 EUR gross/month,English: B2,Bachelor,"Java, Spring Boot, Hibernate, Docker, PostgreSQL, OAuth","Azure DevOps, Gitlab/Github",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185680,"Servisný technik (automatizácia, riadiace systémy, IT, siete)",PROCESNÁ AUTOMATIZÁCIA a.s. Košice,https://www.profesia.sk/praca/procesna-automatizacia-kosice/O5185680?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Košice,1 600 EUR/mesiac,,"Bachelor, Master",,"SIEMENS, Rockwell Automation, B&R, ABB",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185691,"PHP Developer (Symfony, React)","GoodWill Recruitment, s.r.o.",https://www.profesia.sk/praca/goodwill-recruitment/O5185691?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Košice,2 000 EUR gross/month,English: B2,"Bachelor, Master","PHP, JavaScript, HTML, CSS, Bootstrap","Symfony framework, API Platform, React",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185688,Chceš získať projektové skúsenosti s digitálnou transformáciou formou stáže?  - Príď nám pomôcť do Slovenských elektrární,"Slovenské elektrárne, a.s.",https://www.profesia.sk/praca/slovenske-elektrarne/O5185688?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,,,2. -4. ročník VŠ primárne ekonomického alebo manažérskeho zamerania,"Excel, Power BI",PRINCE 2,,"Internship, Stáž",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185684,IT špecialista pre priemysel,PŘEDVÝBĚR.CZ a.s.,https://www.profesia.sk/praca/predvyber-cz/O5185684?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Brezno,1 500 EUR gross/month,English: B2,Bachelor,,,On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185683,Junior DevOps Engineer - Banská Bystrica,PANTHEON.team,https://www.profesia.sk/praca/pantheon-team/O5185683?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Banská Bystrica,1 500 EUR gross/month,English: B2,Bachelor,"Python - Basic, Bash - Basic","DevOps, UNIX/Linux",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138644,Solution Lead - Data,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5138644?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-24,False,Košice,4 500 EUR gross/month,English: B2,Bachelor,,"AWS (EC2, S3, RDS, Lambda)",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168696,Data Engineer,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5168696?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-01-26,False,Košice,3000 EUR gross/month,English: B2,Master's degree,Python,"SQL/NoSQL databases - e.g. MongoDB, DynamoDB, Oracle, PostgreSQL, CI/CD tools - Jenkins, GoCD, Azure DevOps, AWS cloud platform - components, services, cloud-native architecture, Terraform or CloudFormation",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168445,Lead Software Engineer - Java,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5168445?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-09,False,Košice,4 600 EUR gross/month,English - Advanced (C1),"Bachelor's degree, Master's degree, Postgraduate (Doctorate)",Java,"AWS or Azure, Rational databases (Oracle Applicational Architectural Patterns), Writing complex SQL queries, Monitoring tools such as Dyna Trace or App Dynamics, Code quality tools such as Sonar Qube or Fortify, Experience with CI/CD tools (Jenkins, Azure DevOps, GitHub actions)",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185663,Lead Full Stack Developer in Bratislava,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185663?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,3 500 EUR gross/month,English: C1,Master,"JavaScript (React, Next.js), Python","Next.js, React, Python, RESTful API, microservice architecture design, CI/CD, Docker, Kubernetes",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185661,Looking for Full-Stack Superhero !,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185661?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-24,False,Bratislava,3 500 EUR gross/month,English: Advanced (C1),Master,"JavaScript (React, Next.js), Python","React, Next.js, Python, RESTful APIs, microservice design, CI/CD, Docker, Kubernetes",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185662,Lead Full Stack Developer in Košice,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185662?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-24,False,Košice,3 500 EUR gross/month,English: C1,Master,"JavaScript (React, Next.js), Python","Next.js, React, Python, RESTful API, microservice architecture design, CI/CD, Docker, Kubernetes",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177663,Subject Matter Expert - Vulnerability and Patch Management (CTI Integration and SecOps Support),"UNIQA 4WARD, organizačná zložka",https://www.profesia.sk/praca/uniqa-4ward-organizacna-zlozka/O5177663?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2026-03-25,True,Bratislava,3 200 EUR gross/month,English: B2,Bachelor,,"CTI platforms (e.g., Recorded Future, Anomali, Mandiant TI), SIEM (e.g., Splunk, QRadar, Sentinel), SOAR platforms, Vulnerability scanners, Patch management systems",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185656,Expert kybernetickej a informačnej bezpečnosti,"Všeobecná zdravotná poisťovňa, a. s.",https://www.profesia.sk/praca/vseobecna-zdravotna-poistovna/O5185656?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-04,False,Košice,2 500 EUR brutto/month,,Bachelor,,"SIEM, EDR, DLP, IDS/IPS, WAF",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
