job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Master,PhD
2844698,Tesztelő,Pillér Nonprofit Kft,https://www.profession.hu/allas/tesztelo-piller-nonprofit-kft-budapest-2844698?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: A2,High School with Diploma,,"SQL, ISTQB, UML, API",Hybrid,Full-time,5-10 years,,
2844691,Java fejlesztő,Pénzjegynyomda Zrt.,https://www.profession.hu/allas/java-fejleszto-penzjegynyomda-zrt-budapest-2844691?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,"Java, HTML, Git","Frontend, Git",Hybrid,Full-time,5-10 years,,
2844682,Full-stack fejlesztő,Soft Consulting Hungary Zrt.,https://www.profession.hu/allas/full-stack-fejleszto-soft-consulting-hungary-zrt-budapest-2844682?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Főiskola,"C#, .net, asp.net MVC, Entity framework, html, css, javascript, jquery, knockout",GIT,Teljes munkaidő,Full-time,3-5 years,,
2830943,Vezető IT Üzleti elemző,MVM Next Energiakereskedelmi Zrt.,https://www.profession.hu/allas/vezeto-it-uzleti-elemzo-mvm-next-energiakereskedelmi-zrt-budapest-2830943?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Főiskola,,"MS OFFICE, SQL, POWER BI, ADATTÁRHÁZ, UAT BI",Teljes munkaidő,,5+ years,,
2831333,Információ Biztonsági Felelős (Regionális),DHL Global Management GmbH,https://www.profession.hu/allas/informacio-biztonsagi-felelos-regionalis-dhl-global-management-gmbh-2831333?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,"English: B2, Hungarian: C1","University Degree in Computer Science, Information Systems, or related field",,ISO SECURITY PROJECT MANAGEMENT PMP,On-site,Full-time,5+ years,,
2832293,Senior Automation Developer,Grafton Recruitment,https://www.profession.hu/allas/senior-automation-developer-grafton-recruitment-2832293?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Budapest,,English: Upper Intermediate,Bachelor,"Python, JavaScript, Node.js, VBA/VBS, Google App Script, SAP Scripting",UiPath,Hybrid,Full-time,5+ years,,
2831813,SENIOR RENDSZERSZERVEZŐ (KÜT és ügyféladat kezelő alkalmazások),Raiffeisen Bank Zrt.,https://www.profession.hu/allas/senior-rendszerszervezo-kut-es-ugyfeladat-kezelo-alkalmazasok-raiffeisen-bank-zrt-budapest-2831813?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Budapest,,English: B2,High School with Diploma,,"API, AGILIS, REST",Hybrid,Full-time,7-8 years,,
2830465,Business Analyst - Lexholding ZRt.,Lexholding ZRt.,https://www.profession.hu/allas/business-analyst-lexholding-zrt-lexholding-zrt-budapest-2830465?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Főiskola,,,Teljes munkaidő,Full-time,1-3 years,,
2832284,IT vezető,Trenkwalder,https://www.profession.hu/allas/it-vezeto-trenkwalder-2832284?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Baranya megye,,English: B1,Főiskola,,,On-site,Full-time,3-5 years,,
2831729,Teszt technikus ( SMT gyártás ),Cloud Network Technology Kft.,https://www.profession.hu/allas/teszt-technikus-smt-gyartas-cloud-network-technology-kft-komarom-2831729?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Komárom,,English: A1,High School with Diploma,,,On-site,Full-time,1-3 years,,
2839318,Senior full-stack szoftverfejlesztő,TIGRA Zrt.,https://www.profession.hu/allas/senior-full-stack-szoftverfejleszto-tigra-zrt-budapest-2839318?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Főiskola,"Java, Springboot, Angular","Oracle, PostgreSQL, MySQL, Hibernate",Hybrid,Full-time,3-5 years,,
2830657,SENIOR SCRUM MASTER/AGILE COACH - GERMAN SPEAKER (NT),Tech People Hungary Kft.,https://www.profession.hu/allas/senior-scrum-master-agile-coach-german-speaker-nt-tech-people-hungary-kft-budapest-2830657?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,"English: C1, German: C1",Főiskola,,"AGILE, Jira, Confluence, SCRUM","Hybrid (2 days/week office, 3 days/week home office)",Full-time,3-5 years,,
2830012,SENIOR FRONT-END DEVELOPER (REACT NATIVE) - CONTRACTING (EW21),Tech People Hungary Kft.,https://www.profession.hu/allas/senior-front-end-developer-react-native-contracting-ew-tech-people-hungary-kft-2830012?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,,,English: B2,Felsőoktatási szakképzés,React Native,React Native,Remote,Full-time,5+ years,,
2840179,"Vezető Fejlesztő (.NET, C#)",Nova HR,https://www.profession.hu/allas/vezeto-fejleszto-net-c-nova-hr-2840179?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: C2,Bachelor,"C#, .NET","Azure, DevOps, SQL, MySQL, React.js",Home-Office,Full-time,>5 years,,
2835557,Tesztautomatizáló mérnök,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/tesztautomatizalo-mernok-raiffeisen-software-gmbh-magyarorszagi-budapest-2835557?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,13000 HUF gross/month,German: B2,High School with Diploma,,"Powershell, Groovy, SQL, Postman, JMeter, Jenkins",Hybrid,Full-time,1-3 years,,
2830010,"MANUÁLIS TESZTELŐ, BANKOS PROJEKT (EO6)",Tech People Hungary Kft.,https://www.profession.hu/allas/manualis-tesztelo-bankos-projekt-eo-tech-people-hungary-kft-budapest-2830010?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B1,Felsőoktatási szakképzés,,"ISTQB, JIRA, AGILIS, XRAY",Hybrid,Full-time,1-3 years,,
2828555,Gazdasági informatikus (Bábolna),IKR Agrár Kft.,https://www.profession.hu/allas/gazdasagi-informatikus-babolna-ikr-agrar-kft-babolna-2828555?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Bábolna,,,Főiskola,,"SAP, Power BI, SQL",Hybrid (1-2 days home office),Full-time,1-3 years,,
2840386,LEAD FRONTEND DEVELOPER & TECHNICAL MENTOR (3861),HumanField Kft,https://www.profession.hu/allas/lead-frontend-developer-technical-mentor-humanfield-kft-2840386/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"Hungarian, English",High School with Diploma,"React, TypeScript","Redux Toolkit, TanStack Table, TanStack Query, Azure AD, MSAL, Storybook, Playwright, CI/CD, Tailwind CSS, atomic design, Final Form, React Hook Form",Hybrid,Full-time,5+ years,,
2835062,IT Compliance Officer (IT/OT),Richter Gedeon Nyrt.,https://www.profession.hu/allas/it-compliance-officer-it-ot-richter-gedeon-nyrt-budapest-2835062?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,Főiskola,,,On-site,Full-time,3-5 years,,
2839726,IT Business Partner,Richter Gedeon Nyrt.,https://www.profession.hu/allas/it-business-partner-richter-gedeon-nyrt-2839726?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Főiskola,,,On-site,Full-time,3-5 years,,
2835014,Test engineer,Pepperl+Fuchs Kft.,https://www.profession.hu/allas/test-engineer-pepperl-fuchs-kft-veszprem-2835014?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Veszprém,,English: B2,Bachelor,"C, C#",MS Office,Rugalmas munkaidő,Teljes munkaidő,3-5 years,,
2830682,IT Biztonságtechnikai menedzser,Tech People Hungary Kft.,https://www.profession.hu/allas/it-biztonsagtechnikai-menedzser-tech-people-hungary-kft-budapest-2830682?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Bachelor,,,On-site,Full-time,3-5 years,,
2839266,Senior Data Engineer,Tata Consultancy Services Limited,https://www.profession.hu/allas/senior-data-engineer-tata-consultancy-services-limited-budapest-2839266?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,High School with Diploma,,"AWS Redshift, dbt, GitHub Actions, JFrog, CloudWatch, Redshift Console, Airflow, AWS Glue",Hybrid,Full-time,5+ years,,
2830418,Senior Data Architect,MOL Nyrt.,https://www.profession.hu/allas/senior-data-architect-mol-nyrt-budapest-2830418?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Bachelor,,"Azure Synapse, Databricks, ADLS, ADF, Informatica, Talend, SSIS, Power BI, Tableau, OBIEE",Hybrid,Full-time,3-5 years,,
2831644,IT megfelelőségi gyakornok,Fürge Diák Iskolaszövetkezet,https://www.profession.hu/allas/it-megfelelosegi-gyakornok-furge-diak-iskolaszovetkezet-budapest-2831644?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Budapest,,English: C1/C2,High School with Diploma,,M365,Hybrid,Short-term,0-1 years,,
2830650,Medior PHP fejlesztő,Tech People Hungary Kft.,https://www.profession.hu/allas/medior-php-fejleszt-tech-people-hungary-kft-budapest-2830650?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B1,High School with Diploma,"PHP, JavaScript, HTML, CSS, XML, Shell script, MySQL/MariaDB","CodeIgniter, Symfony, Zend, Git, gitlab, Docker, Ubuntu Linux",Home-Office,Full-time,1-3 years,,
2830557,QA Szakmai Vezető,Euroleasing Zrt.,https://www.profession.hu/allas/qa-szakmai-vezeto-euroleasing-zrt-budapest-2830557?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,Hungarian: Native,High School with Diploma,,"Jira, Confluence, Xray",On-site,Full-time,5+ years,,
2827526,"Full-Stack fejlesztő medior/senior (Angular, Java)",Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/full-stack-fejleszto-medior-senior-angular-java-raiffeisen-software-gmbh-magyarorszagi-budapest-2827526?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,13000 HUF gross/month,German: B2,High School with Diploma,"Java, Angular, Spring Boot, Hybernate SQL, HTML5, CSS3, Javascript/Typescript","QueryDSL, Atlassian termékek, Jenkins, REST, Maven, OpenApi/Swagger, SonarQube / SonarLint, Git, Quarkus",Hybrid,Full-time,3-5 years,,
2839718,Rendszerszervező,MagNet Bank Zrt.,https://www.profession.hu/allas/rendszerszervezo-magnet-bank-zrt-2839718?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,"SQL, UML","SQL, UML",Home-Office,Full-time,3-5 years,,
2835405,IT Rendszerszervező,EOS Faktor Zrt.,https://www.profession.hu/allas/it-rendszerszervezo-eos-faktor-zrt-budapest-2835405?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Budapest,,English: B2,Master,"Java, SQL, Node.js, Javascript","UML, BPMN",Hybrid,Full-time,1-3 years,,
2835366,Business Technology Consultant,Nufarm Hungária Kft.,https://www.profession.hu/allas/business-technology-consultant-nufarm-hungaria-kft-budapest-2835366?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,Bachelor,,"Laptop, Mobiltelefon",On-site,Full-time,5-10 years,,
2835307,Rendszerszervező,HC LINEAR Kft,https://www.profession.hu/allas/rendszerszervezo-hc-linear-kft-pecs-2835307?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Pécs,,,Felsőfokú műszaki végzettség,"Qt/QML, Java, C++","UML, AGILIS, MySQL, PostgreSQL",On-site,Full-time,5+ years,,
2835001,Medior IT projektmenedzser,MVM Informatika Zrt.,https://www.profession.hu/allas/medior-it-projektmenedzser-mvm-informatika-zrt-paks-2835001?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,"Paks, Budapest, Szeged",,English: B2,"Felsőfokú végzettség (gazdasági, műszaki végzettség előny)",,"MICROSOFT OFFICE, VISIO, AZURE DEVOPS, MS PROJECT, SERVICENOW, LINUX, WINDOWS, SAP CRM, BI, AGILIS, PMP","Teljes munkaidő, Általános munkarend",Full-time,2+ years,,
2831636,Szoftverfejlesztő gyakornok,Fürge Diák Iskolaszövetkezet,https://www.profession.hu/allas/szoftverfejleszto-gyakornok-furge-diak-iskolaszovetkezet-budapest-2831636?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Budapest,,English: B2,High School with Diploma,Any Microsoft-supported language,"SQL, AZURE BI, POWERSHELL, POWER BI, CONFLUENCE",Hybrid,Short-term,0-1 years,,
2831339,SAP key user,BHS Trans Kft.,https://www.profession.hu/allas/sap-key-user-bhs-trans-kft-dunakeszi-2831339?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Dunakeszi,,English: C1,Főiskola,,"SAP BI, POWER BI, UAT",On-site,Full-time,1-3 years,,
2830603,Scrum Master (NK),Tech People Hungary Kft.,https://www.profession.hu/allas/scrum-master-nk-tech-people-hungary-kft-budapest-2830603?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,,,"Agile, Kanban, SCRUM, ScrumBan",Hybrid,Full-time,1-3 years,,
2824737,"Microsoft Dynamics Navision, Business Central szakmai tanácsadó",LC Expert Kft,https://www.profession.hu/allas/microsoft-dynamics-navision-business-central-szakmai-tanacsado-lc-expert-kft-budapest-2824737/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,English: A2,Felsőoktatási szakképzés,,"Microsoft Dynamics BC, Laptop",Hybrid,Full-time,3-5 years,,
2840374,Incidensmenedzser,Profession Services,https://www.profession.hu/allas/incidensmenedzser-profession-services-budapest-2840374/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B1,Bachelor,,"ITIL CHANGE MANAGEMENT, SERVICE MANAGEMENT, Laptop, Workstation, Mobiltelefon",Hybrid,Full-time,3-5 years,,
2839475,Szervizmérnök / szerviztechnikus,EURO ONE Számítástechnikai Zrt,https://www.profession.hu/allas/szervizmernok-szerviztechnikus-euro-one-szamitastechnikai-zrt-budapest-2839475?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: A1,Felsőoktatási szakképzés,,"Laptop, Monitor (1 db), Monitor (2 db), Mobiltelefon",On-site with home office,Full-time,1-3 years,,
2833395,Project manager,Cofidis Magyarországi Fióktelepe,https://www.profession.hu/allas/project-manager-cofidis-magyarorszagi-fioktelepe-budapest-2833395?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: Advanced,Bachelor,,,Hybrid (2 days home office),Full-time,3-5 years,,
2830484,System Owner ServiceNow,Dr. Oetker Kft.,https://www.profession.hu/allas/system-owner-servicenow-dr-oetker-kft-budapest-2830484?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Remote,,English: Upper Intermediate,Főiskola,,"ServiceNow, JavaScript",Home-Office,Full-time,3-5 years,,
2835493,Cross-functional Team Lead,TRENDENCY ONLINE Zrt.,https://www.profession.hu/allas/cross-functional-team-lead-trendency-online-zrt-budapest-2835493?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,High School with Diploma,,"Jira, Confluence",Hybrid,Full-time,3-5 years,,
2830906,IT Trainee,Hydro Extrusion Hungary Kft.,https://www.profession.hu/allas/it-trainee-hydro-extrusion-hungary-kft-szekesfehervar-2830906?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Székesfehérvár,,English: Advanced,High School with Diploma,,"Laptop, Monitor (1 db), Headset, Mobiltelefon",Hybrid,Part-time,0-1 years,,
2828088,Scada mérnök,GNX Engineering Kft.,https://www.profession.hu/allas/scada-mernok-gnx-engineering-kft-budapest-2828088/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,English: B2,Bachelor,Python,"PLC, SCADA, VPN",On-site,Full-time,1-3 years,,
2827629,"Tesztelési, támogatási és minőségbiztosítási munkatárs",Magyar Közút Nonprofit Zrt. - Útdíj Üzletág,https://www.profession.hu/allas/tesztelesi-tamogatasi-es-minosegbiztositasi-munkatars-magyar-kozut-nonprofit-zrt-utdij-uzletag-budapest-2827629/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: A1,High School with Diploma,,"MS Office, JIRA",On-site,Full-time,1-3 years,,
2815821,IT Integration Support Engineer,MEEST INTERNATIONAL sp. z o.o.,https://www.profession.hu/allas/it-integration-support-engineer-meest-international-sp-z-o-o-budapest-2815821?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,University degree or currently enrolled,,"API, SERVICENOW, REST, JIRA, CONFLUENCE",Hybrid,Full-time,1-3 years,,
2840759,Senior IT Projektmenedzser,IdomSoft Zrt.,https://www.profession.hu/allas/senior-it-projektmenedzser-idomsoft-zrt-budapest-2840759/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,Budapest,,English: Upper Intermediate,Főiskola,,"Laptop, Monitor (1 db), Mobiltelefon",Hybrid,Full-time,5+ years,,
2839457,EV Data and Reporting Analyst,BP Finance Business & Technology,https://www.profession.hu/allas/ev-data-and-reporting-analyst-bp-finance-business-technology-budapest-2839457?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,,"Power BI, DAX, SQL, Power Query M",Hybrid,Full-time,1-3 years,,
2830448,IT Professional Consulting SAP EWM,Dr. Oetker Kft.,https://www.profession.hu/allas/it-professional-consulting-sap-ewm-dr-oetker-kft-budapest-2830448?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest or Jánossomorja,,English: B2,Bachelor,"ABAP/4, object-oriented programming ABAP OO","SAP S/4HANA EWM, SAP WM, Mobisys Solution Builder (MSB), SAP Fiori, Odata Services",Remote,Full-time,5-10 years,,
2839253,Intermediate DevOps Engineer,Tata Consultancy Services Limited,https://www.profession.hu/allas/intermediate-devops-engineer-tata-consultancy-services-limited-budapest-2839253?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,High School with Diploma,,"DEVOPS, AWS, BASH, LINUX, DOCKER, JENKINS, GIT",Hybrid,Full-time,3-5 years,,
2835490,Automata Szoftvertesztelő,TRENDENCY ONLINE Zrt.,https://www.profession.hu/allas/automata-szoftvertesztelo-trendency-online-zrt-budapest-2835490?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,High School with Diploma,,"Playwright, Cypress",Hybrid,Full-time,3-5 years,,
2830641,Dynamics 365 sales és customer insights szakértő (NO),Tech People Hungary Kft.,https://www.profession.hu/allas/dynamics-sales-es-customer-insights-szakerto-no-tech-people-hungary-kft-budapest-2830641?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: Intermediate,High School with Diploma,,DYNAMICS,"Hybrid (3 days on-site, 2 days home office)",Full-time,5-10 years,,
2834368,C#/ASP.Net programozó,DLM Solutions Kft.,https://www.profession.hu/allas/c-asp-net-programozo-dlm-solutions-kft-szolnok-2834368?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Szolnok,,English: A1,High School with Diploma,C#,"SQL, WPF, ORM, Git",On-site,Full-time,0-1 years,,
2839512,Adatbázis szakértő/DB expert,REMEDIOS Zrt.,https://www.profession.hu/allas/adatbazis-szakerto-db-expert-remedios-zrt-budapest-2839512?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,"Felsőfokú végzettség, vagy azzal egyenértékű szakmai múlt","ORACLE, SQL, POSTGRESQL, MONGODB","LINUX, UNIX, ADATTÁRHÁZ, AZURE, AWS, DOCKER, ANSIBLE",Hybrid,Full-time,3-5 years,,
2839247,Junior Üzleti Folyamat Automatizálási Tanácsadó,,https://www.profession.hu/allas/junior-uzleti-folyamat-automatizalasi-tanacsado-2839247?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"English: B2, Hungarian: Native",High School with Diploma,VBA,"EXCEL, MICROSOFT OFFICE, WORD, POWERPOINT, OUTLOOK, -SQL, MYSQL",Hybrid,Full-time,Pályakezdő/friss diplomás,,
2835483,Ios fejlesztő,Smart Solutions Consultancy Kft.,https://www.profession.hu/allas/ios-fejleszto-smart-solutions-consultancy-kft-budapest-2835483?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,High School with Diploma,"Swift, RxSwift, Combine, Git","JIRA, SWIFT, API, MVC BACKEND, AGILIS, Laptop, Headset, Mobiltelefon",Hybrid,Full-time,3-5 years,,
