job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Bachelor of Science in Informatics or related field with IT focus, or equivalent experience in IT analysis and design with at least two years of practical experience in the IT sector or IT analysis and design fields. Maturita with 2-year experience in IT analysis is also acceptable but not preferred over a Bachelor's degree.",Bachelor,Master,PhD,"Bachelor of Science in Information Technology or similar field with focus on IT technologies, practical experience in managing and maintaining information, security and communication technologies in an industrial environment (software and hardware), good knowledge of MS Windows - installation, configuration, management, good knowledge of MS Office, knowledge in the area of LAN, WLAN, communicative knowledge of German or English language, knowledge of legislation in the field of GDPR is an advantage, independent, responsible, thorough and committed type of person.",Bachelor of Science in IT or related field (preferred but not required for internship/stage position) or equivalent combination of education and experience in IT field. Students graduating soon are encouraged to apply as well.,"University education (Bachelor's degree) or higher is preferred but not required for this role as per the job description mentioning 'suitable' candidates having secondary education only, so it's marked as null if no higher education is explicitly mentioned: null","Bachelor or Higher (preferred, but not required for junior position) in technical, automation or electrical engineering fields. Students are welcome to apply too.","Bachelor of Science in Electrical Engineering, IT, Technical / Economics/Marketing","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa) in Electrotechnické, IT, technical/Economics/marketing fields preferred but not required for consideration of the position as Business Analyst at SmartFish s.r.o., Košice, Slovakia with expected salary of 2500 EUR gross/month and possibility of occasional home office work. The position offers full-time employment or freelance basis with immediate start date and final salary depending on individual skills and seniority level. The role involves data analysis and transformation into clear recommendations for sales, marketing, and customer support, evaluation of existing business systems, identification of weaknesses and improvement proposals, exploration and proposal of new trade methods and channels including onboarding processes, documentation of business processes, system architecture and data standards, proposal and implementation of digital transformation solutions, preparation of analyses, benchmark studies and market research for development and strategy areas, participation in projects with social impact and facilitation of workshops or training. The ideal candidate should have advanced knowledge of CRM (Customer Relationship Management), intermediate to advanced knowledge of Commercial Analytics, intermediate knowledge of Digital Marketing and Business Process Optimization, and at least 3 years of experience in the field with strong analytical thinking skills and business analysis experience preferred. The company offers work with innovative technological tools that change businesses for better, collaboration on projects with positive impact on Slovakia, shared bonus system (pool), flexible working hours, music rehearsal room (in preparation) and expected end date of selection process on 13.2.2026. The position is open to applicants with intermediate advanced English language skills (B2 level). The company SmartFish s.r.o. focuses on supporting projects with positive social impact, especially in education, creative industries, culture, sports, digitalization and employment support. It provides consulting services, connects entrepreneurs with potential partners and offers financing for sustainable business initiatives. Among its services are Networking Hub for connecting with future partners, advisory services for optimization and growth of businesses and provision of micro-loans for start-ups and small businesses. The company also specializes in implementation, administration and optimization of CRM solutions with focus on Salesforce and Raynet platforms, offering comprehensive services from needs analysis to user training to help companies effectively manage customer relationships and automate business processes. The contact person is Valér Dunda, reachable at poslat@zivotopis.sk. Please apply by sending your CV or share the job offer on social media.",Bachelor of Science in Technical/Electrotechnics/Automatization/Informatics (I. or II. degree level required)),University student,University education (not specified),"Bachelor of Science in Technical Studies - Electrotechnics, Automation, Informatics or similar field of study (I. and II. degree) or equivalent professional experience and skills in the relevant field of study for the position offered.","Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's Degree, PhD, etc.",Bachelor's degree,"Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's degree, PhD degree program etc.","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa)"
5186233,IT Project Manager,Pro HR,https://www.profesia.sk/praca/pro-hr/O5186233?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,Bratislava,3800 EUR gross/month,English: B2,Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5172534,Cybersecurity Enthusiast Wanted!,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5172534?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,Bratislava,From 1 600 EUR/month,English: B2,,"PowerShell, Python, Javascript, Bash, LUA","EDR, XDR, SIEM, SOAR, Splunk, QRadar, Elasticsearch, ArcSight",On-site with home office,Full-time,,,,,,,,,,,,,,,,,,,
5186201,IT (ERP/CRM) konzultant / analytik,Strauberi s. r. o.,https://www.profesia.sk/praca/strauberi/O5186201?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2026-01-06,False,Košice,1700 - 2300€ na TPP (podľa skúseností),English: B2,High School with Diploma,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5186194,Produktový špecialista/špecialistka odd. Multichannel,"Všeobecná úverová banka, a.s., Intesa Sanpaolo",https://www.profesia.sk/praca/vseobecna-uverova-banka-intesa-sanpaolo/O5186194?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-17,False,Bratislava,1800 EUR gross/month,English: C1,Master,,,Home-Office (up to 50% by agreement),Full-time,2+ years,,,,,,,,,,,,,,,,,,
5186193,ERP Enterprise Architect (IFS Cloud Transformation),NonStop Consulting Ltd,https://www.profesia.sk/praca/nonstop-consulting-ltd/O5186193?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,,4000 EUR gross/month,English: Fluent,Bachelor,,,Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5163608,SAP S4 IT Solutions - FI AR Consultant,"Kyndryl Services Slovensko, spol. s r.o.",https://www.profesia.sk/praca/kyndryl-services-slovensko/O5163608?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,Bratislava,3330 EUR gross/month,English: B2,Master,,"SAP ECC, SAP S/4HANA",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5159908,Senior Java Software Engineer (Air Traffic Management),FREQUENTIS Solutions & Services s. r. o.,https://www.profesia.sk/praca/frequentis-solutions-services/O5159908?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2026-02-03,False,Bratislava,4000 EUR gross/month,English: B2,"Master, PhD","Java, JavaScript","Java 17, Maven, Git, Docker, Jenkins, React, CSS, Akka, JSON, RabbitMQ/AMQP, WebSocket, HTTP/REST, SIP/SDP, JUNIT tests, CATS, etcd, Zabbix, OpenSearch/Kibana, Jama, JIRA, Confluence",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5186172,Senior IT Infrastructure Engineer | Global Cloud Transformation - Remote,NonStop Consulting Ltd,https://www.profesia.sk/praca/nonstop-consulting-ltd/O5186172?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,,4000 - 5000 EUR/month,English: C1,University education (Bachelor's degree),,,Remote work,Full-time,,,,,,,,,,,,,,,,,,,
5186171,DevOps Engineer,IT-Impulse s. r. o.,https://www.profesia.sk/praca/it-impulse/O5186171?search_id=4ffbfa32-16eb-4568-a940-aa6b834a09e7,2025-11-04,2025-11-24,False,,2500 EUR gross/month,English: B2,"Bachelor, Master, PhD",,"RedHat Openshift, ElasticSearch, Fluentd/Logstash, Kibana, Grafana, Prometheus, GitLab, JFrog Artifactory, JFrog X, Keycloak/RH SSO, Kafka/Eventstream, API Gateway kong",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5186166,BI Developer – Power BI / Azure Data Platform - Remote,NonStop Consulting Ltd,https://www.profesia.sk/praca/nonstop-consulting-ltd/O5186166?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,,3000 - 4500 EUR/month,English: C1,Bachelor,,"Power BI, Azure Synapse, Databricks, Power Platform",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5186161,IT Biznis Analytik,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5186161?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Praha,3 000 - 6 000 EUR/month,English: C1,High School with Diploma,,"X-Ray Search, Tricentis Tosca, Amazon Web Services (AWS), CI/CD pipeline",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5186141,Xray Support Engineer,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5186141?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Slovakia,3 000 - 6 000 EUR gross/month,"English: C1, Slovak: C1",High School with Diploma,,"Xray, Tricentis Tosca, LoadRunner Enterprise, LiveCompare, ServiceNow, AWS",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5186137,Andorid Developer,Sygic a. s.,https://www.profesia.sk/praca/sygic/O5186137?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Brno,2600 EUR gross/month,"Slovak: B2, Czech: B2, English: B2",Secondary with school-leaving examination,"Kotlin, Coroutines, Flow, Jetpack Compose","Azure DevOps, Git, JUnit, Dagger2",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5186110,Jira developer / Atlassian expert,"Centila, s. r. o.",https://www.profesia.sk/praca/centila/O5186110?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,From 3000 EUR gross/month,"English: C1, Slovak: C2",Master,,"Jira, Confluence, Bitbucket, Bamboo",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5184955,Delivery Manager,"Seyfor Slovensko, a.s.",https://www.profesia.sk/praca/seyfor-slovensko/O5184955?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,3400 EUR gross/month,English: B2,Master,,Microsoft Dynamics 365 Business Central,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5169220,Biznis analytik,"Prima banka Slovensko, a.s.",https://www.profesia.sk/praca/prima-banka-slovensko/O5169220?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-03-25,True,Bratislava,1500 EUR gross/month,Slovak: Native,Master,SQL,"Microsoft Excel, Microsoft Word, Microsoft PowerPoint, VBA",On-site,Full-time,2 years,,,,,,,,,,,,,,,,,,
5186097,Senior AI Python Software Engineer,ableneo Slovensko s.r.o.,https://www.profesia.sk/praca/ableneo-slovensko/O5186097?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,From 3 500 EUR/month,"Slovak: C1, English: B2","University education (Master's degree), Postgraduate (Doctorate)",Python,"GitLab, Jira, CI/CD, FastAPI, Elastic, Azure AI Search",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5186088,IT-Service Desk Employee,teamative a. s.,https://www.profesia.sk/praca/teamative/O5186088?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-12-17,False,Košice,2200 EUR gross/month,"English: C1, German: B2","Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)",,"Microsoft Office365, Windows 10/11, MDM via Intune and Apple Business Manager",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5186084,Senior QA Engineer,Moxymind s. r. o.,https://www.profesia.sk/praca/moxymind/O5186084?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-07,False,Košice,3000 EUR gross/month,English: unknown,"Bachelor, Master, PhD","Python, Java, JavaScript","Karate, Postman, Wiremock, JUnit, Cucumber, Jenkins, Git",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5186046,Junior Systémový Inžinier,"KODYS SLOVENSKO, s r.o.",https://www.profesia.sk/praca/kodys-slovensko/O5186046?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-01-06,False,Bratislava,1200-1600 EUR gross/month,"Slovak: C1, English: C1",High School with Diploma,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5186066,"Remote Part time Junior front-end developer, slovenčina + maďarčina",Gigaprint.sk s.r.o.,https://www.profesia.sk/praca/gigaprint-sk/O5186066?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,,10 EUR/hod,"Slovenčina: C1, Maďarčina: C1","High School with Diploma, Bachelor","PHP, Laravel, Vue 3, HTML + CSS",Git,Home-Office,Half-time,0-1 years,,,,,,,,,,,,,,,,,,
5182833,Data Scientist v mediálnej agentúre (lvl medior),"Starmedia, s. r. o.",https://www.profesia.sk/praca/starmedia/O5182833?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Bratislava,2200 EUR gross/month,"English: B1, Slovak: C1",High School with Diploma,"Python, SQL",Power BI,On-site,Full-time,2 years,,,,,,,,,,,,,,,,,,
5147593,Analytik inovácií a digitalizácie s chuťou meniť svet poisťovníctva,"KOOPERATIVA poisťovňa, a.s. Vienna Insurance Group",https://www.profesia.sk/praca/kooperativa-poistovna-vienna-insurance-group/O5147593?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-01-16,False,Bratislava,2300 EUR gross/month,English: C1,Master,,"Microsoft Word, Microsoft Excel, Microsoft PowerPoint, GPT/LLM",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5186007,Senior administrátor sieťovej bezpečnosti Fortinet v BB,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5186007?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Banská Bystrica,2500 EUR gross/month,English: B1,High School with Diploma,,,Hybrid (2 days home office),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5186004,Senior administrátor sieťovej bezpečnosti Fortinet v ZA,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5186004?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Žilina,2500 EUR gross/month,English: B1,High School with Diploma,,,Hybrid (2 days home office),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5186003,Senior administrátor sieťovej bezpečnosti Fortinet v TN,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5186003?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2026-02-09,False,Trenčín,2500 EUR gross/month,English: B1,High School with Diploma,,,Hybrid (2 days home office),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185996,Infrastructure Administrator,Fpt Slovakia s.r.o.,https://www.profesia.sk/praca/fpt-slovakia/O5185996?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-04,False,,2100 EUR gross/month,English,,,"Windows Server, Ivanti EPM, VMware vSphere, PowerShell",Remote work,,1-3 years,,,,,,,,,,,,,,,,,,
5185970,Operations Specialist (Hybrid option),Swiss Re,https://www.profesia.sk/praca/swiss-re/O5185970?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-04,False,Bratislava,1900 - 3200 EUR gross/month,English: B2,"Bachelor, Master, PhD",,"MS Office (Office 365), Teams, SharePoint, Power BI, PowerApps",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5185951,Naštartujte svoju kariéru ako ASP.Net developer už dnes - príležitosť pre študentov/ky  IT v Košiciach,"DÔVERA zdravotná poisťovňa, a. s.",https://www.profesia.sk/praca/dovera-zdravotna-poistovna/O5185951?search_id=1f1ae081-2049-4954-88a2-2a50e8ba8cf8,2025-11-04,2025-11-24,False,Košice,,English: B1,High School with Diploma,"ASP.NET, .NET6, C-Sharp, VB.NET",,On-site,Short-term,,,,,,,,,,,,,,,,,,,
5139205,Senior Connectivity Network Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5139205?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-05,False,Bratislava,3800 - 6300 EUR gross/month,English: B2,University education (Master's degree),,"EfficientIP SOLIDserver, F5 Big-IP LTM",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185871,Architekt IT bezpečnosti (IT Security Architect),"O2 Slovakia, s.r.o.",https://www.profesia.sk/praca/o2-slovakia/O5185871?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,3000 EUR gross/month,English: B2,,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185842,Business analytik pre digitálne kanály (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5185842?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,2300 EUR gross/month,English: B2,,,"Jira, Confluence, Enterprise Studio",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5185835,Junior IT Tester,Greyson Consulting s.r.o.,https://www.profesia.sk/praca/greyson-consulting/O5185835?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Bratislava,1400 EUR gross/month,"English: B2, Slovak: C2",High School with Diploma,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5185836,Inštalačný technik sieťovej infraštruktúry Junior,"SOITRON, s.r.o.",https://www.profesia.sk/praca/soitron/O5185836?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,"Slovakia, Czech Republic, Poland",1100 EUR gross/month,English: B1,High School with Diploma,,,On-site with home office (requiring travel),Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5185826,Analytik AI a smart technológii (m/ž),"Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky",https://www.profesia.sk/praca/ministerstvo-investicii-regionalneho-rozvoja-a-informatizacie-slovenskej-republiky/O5185826?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,2200 EUR gross/month,English: B2,Master,,,Hybrid (max. 5 days remote per month),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5027379,Abap programátor,Natuvion Slovakia s.r.o.,https://www.profesia.sk/praca/natuvion-slovakia/O5027379?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Košice,2000 - 5000 EUR gross/month + variable bonus,English: B2,High School with Diploma,ABAP,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5036507,Administrátor sieťovej bezpečnosti,Národné centrum zdravotníckych informácií,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5036507?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Bratislava,2300 EUR gross/month,English: B2,High School with Diploma,,"Linux, WAF, Networking, Check Point Next Generation Firewall (NGFW), Microsoft Windows",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5146540,Administrátor sieťovej bezpečnosti,Národné centrum zdravotníckych informácií,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5146540?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Bratislava,2300 EUR gross/month,English: B2,High School with Diploma,,"Linux, WAF, Networking, Check Point Next Generation Firewall (NGFW), Microsoft Windows",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5123814,Bezpečnostný špecialista - DevSecOps,Národné centrum zdravotníckych informácií,https://www.profesia.sk/praca/narodne-centrum-zdravotnickych-informacii/O5123814?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Bratislava,2200 EUR gross/month,"Slovak: C2, English: B2",Master,,"GitLab CI/CD, Harbor, OpenSCAP, Armosec, ArgoCD, ArgoWorkflow, Ansible, IriusRisk, SAST/DAST/SCA tools, Secure Code Review, Secret Scanning, OpenShift, Kubernetes, Docker image scanning, Prometheus, Fluentbit, QRadar, rsyslog, Dynatrace",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185772,Application Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5185772?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-04,False,Bratislava,2700 - 4500 EUR gross/month,English: B2,"Bachelor, Master, PhD","Java, Spring Boot, Hibernate, Docker, PostgreSQL, OAuth","Azure DevOps, Gitlab/Github",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,
5185680,"Servisný technik (automatizácia, riadiace systémy, IT, siete)",PROCESNÁ AUTOMATIZÁCIA a.s. Košice,https://www.profesia.sk/praca/procesna-automatizacia-kosice/O5185680?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Košice,1600 EUR gross/month,,High School with Diploma,,"SIEMENS, Rockwell Automation, B&R, ABB",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185691,"PHP Developer (Symfony, React)","GoodWill Recruitment, s.r.o.",https://www.profesia.sk/praca/goodwill-recruitment/O5185691?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Košice,2000 - 2700 EUR gross/month,English: B2,Bachelor,"PHP, JavaScript, HTML, CSS, Bootstrap","Symfony, React, SQL, Git",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5185688,Chceš získať projektové skúsenosti s digitálnou transformáciou formou stáže?  - Príď nám pomôcť do Slovenských elektrární,"Slovenské elektrárne, a.s.",https://www.profesia.sk/praca/slovenske-elektrarne/O5185688?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,8 EUR/hod. (brutto),Slovak: Native,High School with Diploma,,"Excel, Power Point, PowerBI",On-site,"Internship, stáž",0-1 years,,,,,,,,,,,,,,,,,,
5185684,IT špecialista pre priemysel,PŘEDVÝBĚR.CZ a.s.,https://www.profesia.sk/praca/predvyber-cz/O5185684?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Brezno,1500 EUR gross/month,English: B2,High School with Diploma,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5185683,Junior DevOps Engineer - Banská Bystrica,PANTHEON.team,https://www.profesia.sk/praca/pantheon-team/O5185683?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-03-25,True,Banská Bystrica,1500 EUR gross/month,English: Upper intermediate (B2),Secondary with school-leaving examination,"Bash, Python","UNIX/Linux, DevOps",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5138644,Solution Lead - Data,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5138644?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-24,False,Košice,4500 EUR gross/month,English: B2,"Bachelor, Master, PhD",,"AWS, ETL tools, SQL, NoSQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5168696,Data Engineer,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5168696?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-01-26,False,Košice,3000 EUR gross/month,English: B2,Bachelor,Python,"SQL/NoSQL databases, CI/CD tools, Terraform or CloudFormation, AWS cloud platform",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5168445,Lead Software Engineer - Java,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5168445?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2026-02-09,False,Košice,4600 EUR gross/month,English: C1,Master,Java,"AWS, Azure, Jenkins, GitHub Actions, SonarQube, Fortify, Dyna Trace, App Dynamics",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185663,Lead Full Stack Developer in Bratislava,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185663?search_id=c645fbd1-0410-4280-a619-854a1ff47f28,2025-11-04,2025-11-24,False,Bratislava,From 3 500 EUR/month,English: C1,Master's degree,"JavaScript, React, Next.js, Python","CI/CD, Docker, Kubernetes",Hybrid,Full-time,10+ years,,,,,,,,,,,,,,,,,,
5185661,Looking for Full-Stack Superhero !,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185661?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-24,False,Bratislava,From 3 500 EUR/month,English: C1,Master's degree,"JavaScript, React, Next.js, Python","CI/CD, Docker, Kubernetes",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5185662,Lead Full Stack Developer in Košice,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5185662?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-24,False,Košice,From 3 500 EUR/month,English: C1,Master's degree,"JavaScript, React, Next.js, Python","CI/CD, Docker, Kubernetes",Hybrid,Full-time,10+ years,,,,,,,,,,,,,,,,,,
5177663,Subject Matter Expert - Vulnerability and Patch Management (CTI Integration and SecOps Support),"UNIQA 4WARD, organizačná zložka",https://www.profesia.sk/praca/uniqa-4ward-organizacna-zlozka/O5177663?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2026-03-25,True,Bratislava,3200 EUR gross/month,English: B2,,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5185656,Expert kybernetickej a informačnej bezpečnosti,"Všeobecná zdravotná poisťovňa, a. s.",https://www.profesia.sk/praca/vseobecna-zdravotna-poistovna/O5185656?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-04,False,Košice,2500 EUR gross/month,Slovak: Native,Master,,,On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5185650,Koordinátor kybernetickej a informačnej bezpečnosti,"Všeobecná zdravotná poisťovňa, a. s.",https://www.profesia.sk/praca/vseobecna-zdravotna-poistovna/O5185650?search_id=8f6c7dbf-200a-4c82-9521-37aea152538e,2025-11-04,2025-11-04,False,Košice,2500 EUR gross/month,,Bachelor,,,,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
