job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have at least a Bachelor's degree to be eligible for this position. Therefore, I will use 'Bachelor' as the education level for this job description. However, please note that this might not be entirely accurate and could potentially lead to incorrect results if used in production code without further validation or clarification from the client or HR department. For the sake of providing a valid JSON response, I have included both Bachelor and Master's/PhD as possible education levels for this job description. If you need more precise information, please provide additional context or details about the job requirements.","Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have completed high school to pursue higher education (Bachelor/Master/PhD). Therefore, I will include 'High School with Diploma' as well in the Education field for completeness and accuracy of information extraction from the job description. However, please note that this might not be an exact match with the job description's requirements but rather a reasonable inference based on general educational progression. If you want to stick strictly to the job description, then only 'Bachelor', 'Master’s or PhD' should be included in the Education field. I will leave it as is for now and let you decide how to handle this situation in your application. "
2844999,GEN AI Intern,Tata Consultancy Services Limited,https://www.profession.hu/allas/gen-ai-intern-tata-consultancy-services-limited-budapest-2844999?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,"Python, Java",,Full-time,Internship,0-1 years,,
2841384,Device Management CoE Lead,MAGYAR TELEKOM NYRT.,https://www.profession.hu/allas/device-management-coe-lead-magyar-telekom-nyrt-budapest-2841384?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Főiskola,,,Hibrid munkavégzésben otthonról és a Telekom Campuson,Teljes munkaidő,5-10 év tapasztalat,,
2845159,JUNIOR RPA DEVELOPER (3876),HumanField Kft,https://www.profession.hu/allas/junior-rpa-developer-humanfield-kft-2845159?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,"Bachelor's degree, preferably in business informatics or a related field.",,"Microsoft Power Automate, Business Intelligence, Microsoft Power BI, Microsoft Power Apps, PowerPivot, Low-Code Development, RPA, Low-code, No-code",Hybrid,Full-time,1-3 years,,
2845158,JUNIOR POWER BI SPECIALIST (3878),HumanField Kft,https://www.profession.hu/allas/junior-power-bi-specialist-humanfield-kft-2845158?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,"Bachelor's degree, preferably in business informatics or a related field.","Power BI, Power Platform","Microsoft Power Automate, Business Intelligence, Microsoft Power BI, Microsoft Power Apps, PowerPivot, Low-Code Development, RPA, Low-code, No-code",Hybrid,Full-time,1-3 years,,
2845143,WordPress webfejlesztő,Széchenyi István Egyetem,https://www.profession.hu/allas/wordpress-webfejleszto-szechenyi-istvan-egyetem-gyor-2845143?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Győr,,English: B2,Főiskola,WordPress,WORDPRESS,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2845127,IT projektmenedzser,Széchenyi István Egyetem,https://www.profession.hu/allas/it-projektmenedzser-szechenyi-istvan-egyetem-gyor-2845127?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Győr,,English: B2,Főiskola,,,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2844912,Business Process Analyst,Grafton Recruitment,https://www.profession.hu/allas/business-process-analyst-grafton-recruitment-2844912?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"English: B2, Magyar anyanyelvi szint",Általános iskola,,SAP,Hibrid,Teljes munkaidő,Pályakezdő/friss diplomás,,
2844904,BI fejlesztő,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/bi-fejleszto-raiffeisen-software-gmbh-magyarorszagi-budapest-2844904?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,Német középfok,Középiskola,"SQL, Python","Databricks, Microsoft Fabric",Hibrid,Teljes munkaidő,1-3 év tapasztalat,,
2844863,C# / .NET fejlesztő,Budapesti Értéktőzsde Nyrt.,https://www.profession.hu/allas/c-net-fejleszto-budapesti-ertektozsde-nyrt-budapest-2844863?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,"C#, .NET","MSSQL, ITIL",Hybrid,Full-time,3-5 years,,
2840763,Digitális akadálymentesítési szerkesztő,NEMZETI MÉDIA- ÉS HÍRKÖZLÉSI HATÓSÁG,https://www.profession.hu/allas/digitalis-akadalymentesitesi-szerkeszto-nemzeti-media-es-hirkozlesi-hatosag-budapest-2840763?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,{'Language': 'Hungarian'},Középiskola,,"Acrobat Pro, MS Office",Hivatali munkarend törzsidővel,Teljes munkaidő,1-3 év tapasztalat,,
2844698,Tesztelő,Pillér Nonprofit Kft,https://www.profession.hu/allas/tesztelo-piller-nonprofit-kft-budapest-2844698?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"{'Language': 'English', 'CEFR Level': 'B2'}",Középiskola,,"SQL, ISTQB, UML, API",Hibrid,Teljes munkaidő,5-10 év tapasztalat,,
2844691,Java fejlesztő,Pénzjegynyomda Zrt.,https://www.profession.hu/allas/java-fejleszto-penzjegynyomda-zrt-budapest-2844691?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Egyetem,"HTML, GIT, JAVA",,Hibrid,Teljes munkaidő,5-10 év tapasztalat,,
2844682,Full-stack fejlesztő,Soft Consulting Hungary Zrt.,https://www.profession.hu/allas/full-stack-fejleszto-soft-consulting-hungary-zrt-budapest-2844682?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Főiskola,"C#, HTML, CSS","GIT, Entity Framework, Linq2DB",Teljes munkaidő (full-time),Alkalmazotti jogviszony (employee contract),3-5 év tapasztalat,,
2830943,Vezető IT Üzleti elemző,MVM Next Energiakereskedelmi Zrt.,https://www.profession.hu/allas/vezeto-it-uzleti-elemzo-mvm-next-energiakereskedelmi-zrt-budapest-2830943?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Főiskola,,"MS OFFICE, SQL, POWER BI, ADATTÁRHÁZ, UAT BI",Teljes munkaidő Általános munkarend,Full-time,5-10 év tapasztalat,,
2831333,Információ Biztonsági Felelős (Regionális),DHL Global Management GmbH,https://www.profession.hu/allas/informacio-biztonsagi-felelos-regionalis-dhl-global-management-gmbh-2831333?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,"{'English': 'C1'}, {'Hungarian': 'C1'}","University Degree in Computer Science, Information Systems, or related field",,ISO SECURITY PROJECT MANAGEMENT PMP,Full-time,Full-time,5+ years,,
2832293,Senior Automation Developer,Grafton Recruitment,https://www.profession.hu/allas/senior-automation-developer-grafton-recruitment-2832293?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Budapest,,English: B2,Bachelor,"Python, JavaScript, Node.js, VBA/VBS, SAP Scripting","UiPath, RPA, Google App Script, SAP Script",Hybrid,Full-time,5+ years,,
2831813,SENIOR RENDSZERSZERVEZŐ (KÜT és ügyféladat kezelő alkalmazások),Raiffeisen Bank Zrt.,https://www.profession.hu/allas/senior-rendszerszervezo-kut-es-ugyfeladat-kezelo-alkalmazasok-raiffeisen-bank-zrt-budapest-2831813?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Budapest,,English: B2,Főiskola,,"API AGILIS, REST",Hibrid,Teljes munkaidő,1-3 years,,
2830465,Business Analyst - Lexholding ZRt.,Lexholding ZRt.,https://www.profession.hu/allas/business-analyst-lexholding-zrt-lexholding-zrt-budapest-2830465?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Főiskola,,,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2832284,IT vezető,Trenkwalder,https://www.profession.hu/allas/it-vezeto-trenkwalder-2832284?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Baranya megye,,English: B2,Főiskola,,,On-site,Full-time,3-5 years,,
2831729,Teszt technikus ( SMT gyártás ),Cloud Network Technology Kft.,https://www.profession.hu/allas/teszt-technikus-smt-gyartas-cloud-network-technology-kft-komarom-2831729?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Komárom,,English: B2,Középiskola,,,3 műszakos munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2839318,Senior full-stack szoftverfejlesztő,TIGRA Zrt.,https://www.profession.hu/allas/senior-full-stack-szoftverfejleszto-tigra-zrt-budapest-2839318?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Főiskola,"Java, Springboot, Angular",,Hybrid,Full-time,3-5 years,,
2830657,SENIOR SCRUM MASTER/AGILE COACH - GERMAN SPEAKER (NT),Tech People Hungary Kft.,https://www.profession.hu/allas/senior-scrum-master-agile-coach-german-speaker-nt-tech-people-hungary-kft-budapest-2830657?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,"{'English': 'C1'}, {'German': 'C1'}",Főiskola,,"Jira, Confluence",Hybrid,Full-time,3-5 years,,
2830012,SENIOR FRONT-END DEVELOPER (REACT NATIVE) - CONTRACTING (EW21),Tech People Hungary Kft.,https://www.profession.hu/allas/senior-front-end-developer-react-native-contracting-ew-tech-people-hungary-kft-2830012?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Hungary,,English: B2,Felsőoktatási szakképzés,"React Native, JavaScript/TypeScript",MacBook,Home-Office,Full-time,5+ years,,
2840179,"Vezető Fejlesztő (.NET, C#)",Nova HR,https://www.profession.hu/allas/vezeto-fejleszto-net-c-nova-hr-2840179?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Magyarország,,English: C1,Főiskola,"C#, .NET, React.js","Azure, DevOps, SQL, MySQL",Home-Office,Full-time,>10 év,,
2835557,Tesztautomatizáló mérnök,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/tesztautomatizalo-mernok-raiffeisen-software-gmbh-magyarorszagi-budapest-2835557?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,Német középfok,Középiskola,,"Powershell, Groovy, Postman, JMeter, Jenkins",Hybrid,Full-time,1-3 years,,
2830010,"MANUÁLIS TESZTELŐ, BANKOS PROJEKT (EO6)",Tech People Hungary Kft.,https://www.profession.hu/allas/manualis-tesztelo-bankos-projekt-eo-tech-people-hungary-kft-budapest-2830010?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,Felsőoktatási szakképzés,,"ISTQB, JIRA, AGILIS",Hybrid,Full-time,1-3 years,,
2828555,Gazdasági informatikus (Bábolna),IKR Agrár Kft.,https://www.profession.hu/allas/gazdasagi-informatikus-babolna-ikr-agrar-kft-babolna-2828555?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Bábolna,,,Főiskola,,"Laptop, Mobiltelefon",Hybrid,Full-time,1-3 years,,
2840386,LEAD FRONTEND DEVELOPER & TECHNICAL MENTOR (3861),HumanField Kft,https://www.profession.hu/allas/lead-frontend-developer-technical-mentor-humanfield-kft-2840386/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Középiskola,"React, TypeScript","Redux Toolkit, TanStack Table, TanStack Query, Azure AD, MSAL, Storybook, Playwright, CI/CD, Tailwind CSS, atomic design, Final Form, React Hook Form",,Full-time,5+ years,,
2835062,IT Compliance Officer (IT/OT),Richter Gedeon Nyrt.,https://www.profession.hu/allas/it-compliance-officer-it-ot-richter-gedeon-nyrt-budapest-2835062?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,Főiskola,,,Teljes munkaidő Alkalmazotti jogviszony,Full-time,3-5 év tapasztalat,,
2839726,IT Business Partner,Richter Gedeon Nyrt.,https://www.profession.hu/allas/it-business-partner-richter-gedeon-nyrt-2839726?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Főiskola,,,,Full-time,3-5 years,,
2835014,Test engineer,Pepperl+Fuchs Kft.,https://www.profession.hu/allas/test-engineer-pepperl-fuchs-kft-veszprem-2835014?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Veszprém,,{'English': 'B2'},Főiskola,"C, C#",MS Office,Rugalmas munkaidő (Flexible work arrangement),Teljes munkaidő (Full-time),3-5 év tapasztalat,,
2830682,IT Biztonságtechnikai menedzser,Tech People Hungary Kft.,https://www.profession.hu/allas/it-biztonsagtechnikai-menedzser-tech-people-hungary-kft-budapest-2830682?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Főiskola (Bachelor),,,Általános munkarend (Full-time),Teljes munkaidő (Full-time),3-5 év tapasztalat (3-5 years),,
2839266,Senior Data Engineer,Tata Consultancy Services Limited,https://www.profession.hu/allas/senior-data-engineer-tata-consultancy-services-limited-budapest-2839266?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,,"dbt, GitHub Actions, JFrog, AWS Redshift, CloudWatch, Redshift Console, Airflow, AWS Glue",Hybrid,Full-time,5+ years,,
2830418,Senior Data Architect,MOL Nyrt.,https://www.profession.hu/allas/senior-data-architect-mol-nyrt-budapest-2830418?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Bachelor,,"Synapse, Databricks, Delta Lake",Hybrid,Full-time,3-5 years,,
2831644,IT megfelelőségi gyakornok,Fürge Diák Iskolaszövetkezet,https://www.profession.hu/allas/it-megfelelosegi-gyakornok-furge-diak-iskolaszovetkezet-budapest-2831644?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Budapest,2175 Ft/óra,English: C1/C2,Középiskola,,"M365, ISO, NIST",Home office lehetőség,Diákmunka,,,
2830650,Medior PHP fejlesztő,Tech People Hungary Kft.,https://www.profession.hu/allas/medior-php-fejleszt-tech-people-hungary-kft-budapest-2830650?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Főiskola,"PHP, JavaScript, HTML, CSS, XML, Shell script","CodeIgniter, Symfony, Zend, Git, gitlab, Docker, Ubuntu Linux",Home office,Full-time,1-3 years,,
2830557,QA Szakmai Vezető,Euroleasing Zrt.,https://www.profession.hu/allas/qa-szakmai-vezeto-euroleasing-zrt-budapest-2830557?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,,Középiskola,,,Teljes munkaidő,Alkalmazotti jogviszony,5-10 év tapasztalat,,
2827526,"Full-Stack fejlesztő medior/senior (Angular, Java)",Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/full-stack-fejleszto-medior-senior-angular-java-raiffeisen-software-gmbh-magyarorszagi-budapest-2827526?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,Német középfok,Középiskola,"Java, Angular, Spring Boot, Hybernate, SQL, HTML5, CSS3, Javascript/Typescript, QueryDSL, Quarkus","Atlassian termékek, Jenkins, REST, Maven, OpenApi/Swagger, SonarQube, SonarLint, Git",Hybrid,Full-time,3-5 years,,
2839718,Rendszerszervező,MagNet Bank Zrt.,https://www.profession.hu/allas/rendszerszervezo-magnet-bank-zrt-2839718?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Felsőoktatási szakképzés,,"SQL, UML",Home-Office,Full-time,1-3 years,,
2835405,IT Rendszerszervező,EOS Faktor Zrt.,https://www.profession.hu/allas/it-rendszerszervezo-eos-faktor-zrt-budapest-2835405?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Budapest,,English: B2,Bachelor,"Java, SQL, NODE.JS, JAVASCRIPT","UML, BPMN",Hybrid,Full-time,1-3 years,,
2835366,Business Technology Consultant,Nufarm Hungária Kft.,https://www.profession.hu/allas/business-technology-consultant-nufarm-hungaria-kft-budapest-2835366?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,"Bachelor's or Master's degree in Business, Technology, or related field (or equivalent experience)",,"Oracle, SOA, EDI, Trade Manager",On-site,Full-time,5+ years,,
2835307,Rendszerszervező,HC LINEAR Kft,https://www.profession.hu/allas/rendszerszervezo-hc-linear-kft-pecs-2835307?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Pécs,,,Főiskola,"UML, AGILIS, MySQL, Qt/QML, Java, C++","Laptop, Monitor (2 db)",Helyszíni munkavégzés,Teljes munkaidő,5-10 év tapasztalat,,
2835001,Medior IT projektmenedzser,MVM Informatika Zrt.,https://www.profession.hu/allas/medior-it-projektmenedzser-mvm-informatika-zrt-paks-2835001?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,"Paks, Budapest, Szeged",,"{'Language': 'English', 'Level': 'B2'}",Főiskola (Bachelor),,"MICROSOFT OFFICE, VISIO, AZURE, DEVOPS, MS PROJECT, SERVICENOW, LINUX, WINDOWS, SAP CRM, BI AGILIS",Általános munkarend (Full-time),Teljes munkaidő (Full-time),1-3 év tapasztalat (1-3 years),,
2831636,Szoftverfejlesztő gyakornok,Fürge Diák Iskolaszövetkezet,https://www.profession.hu/allas/szoftverfejleszto-gyakornok-furge-diak-iskolaszovetkezet-budapest-2831636?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Budapest,2175 Ft/óra,English: B2,Középiskola,"SQL, AZURE, BI, POWERSHELL, POWER BI","INTUNE, NEXTTHINK, GRAPHAPI",Home office lehetőség,Részmunkaidő,,,
2831339,SAP key user,BHS Trans Kft.,https://www.profession.hu/allas/sap-key-user-bhs-trans-kft-dunakeszi-2831339?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Dunakeszi,,,Főiskola,"SAP BI, POWER BI","SAP S/4HANA, Excel, Power BI",Általános munkarend (On-site),Teljes munkaidő (Full-time),1-3 év tapasztalat,,
2830603,Scrum Master (NK),Tech People Hungary Kft.,https://www.profession.hu/allas/scrum-master-nk-tech-people-hungary-kft-budapest-2830603?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Főiskola,,"Agile, Kanban, SCRUM, ScrumBan",Hybrid,Full-time,3-5 years,,
2824737,"Microsoft Dynamics Navision, Business Central szakmai tanácsadó",LC Expert Kft,https://www.profession.hu/allas/microsoft-dynamics-navision-business-central-szakmai-tanacsado-lc-expert-kft-budapest-2824737/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,,Felsőoktatási szakképzés,,"Microsoft Dynamics BC, Laptop, Mobiltelefon",Hibrid,Teljes munkaidő,3-5 év tapasztalat,,
2840374,Incidensmenedzser,Profession Services,https://www.profession.hu/allas/incidensmenedzser-profession-services-budapest-2840374/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B1,Egyetem,,"ITIL, CHANGE MANAGEMENT, SERVICE MANAGEMENT",Hibrid munkavégzés,Teljes munkaidő,3+ év,,
2839475,Szervizmérnök / szerviztechnikus,EURO ONE Számítástechnikai Zrt,https://www.profession.hu/allas/szervizmernok-szerviztechnikus-euro-one-szamitastechnikai-zrt-budapest-2839475?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B1,Felsőoktatási szakképzés 'B' kat. jogosítvány,,,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2833395,Project manager,Cofidis Magyarországi Fióktelepe,https://www.profession.hu/allas/project-manager-cofidis-magyarorszagi-fioktelepe-budapest-2833395?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years,,
2830484,System Owner ServiceNow,Dr. Oetker Kft.,https://www.profession.hu/allas/system-owner-servicenow-dr-oetker-kft-budapest-2830484?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Budapest,,English: B2,Főiskola,,"ServiceNow, Flow Designer, IntegrationHub, JavaScript",Full remote work,Teljes munkaidő Alkalmazotti jogviszony,3-5 év tapasztalat,,
2835493,Cross-functional Team Lead,TRENDENCY ONLINE Zrt.,https://www.profession.hu/allas/cross-functional-team-lead-trendency-online-zrt-budapest-2835493?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,,Középiskola,,"Jira, Confluence",Hibrid,Teljes munkaidő,3-5 év,,
2830906,IT Trainee,Hydro Extrusion Hungary Kft.,https://www.profession.hu/allas/it-trainee-hydro-extrusion-hungary-kft-szekesfehervar-2830906?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Székesfehérvár,,English: B2,Középiskola,,"Laptop, Monitor (1 db), Headset, Mobiltelefon",Hybrid,Full-time,,,
2828088,Scada mérnök,GNX Engineering Kft.,https://www.profession.hu/allas/scada-mernok-gnx-engineering-kft-budapest-2828088/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,English: B2,Bachelor,Python,"PLC, SCADA, VPN",Home-Office,Full-time,1-3 years,,
2827629,"Tesztelési, támogatási és minőségbiztosítási munkatárs",Magyar Közút Nonprofit Zrt. - Útdíj Üzletág,https://www.profession.hu/allas/tesztelesi-tamogatasi-es-minosegbiztositasi-munkatars-magyar-kozut-nonprofit-zrt-utdij-uzletag-budapest-2827629/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Középiskola,,MS Office,Általános munkarend,Teljes munkaidő,1-3 év,,
2815821,IT Integration Support Engineer,MEEST INTERNATIONAL sp. z o.o.,https://www.profession.hu/allas/it-integration-support-engineer-meest-international-sp-z-o-o-budapest-2815821?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,1800 - 2400 EUR gross/month,English: B2,Középiskola (High School with Diploma),,"API, SERVICENOW, REST, JIRA, CONFLUENCE",Hybrid,Full-time,1-3 years,,
